"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","15.0","6","0","6","0","0","12","0","12","0","0","6","0","0.0","0.0","0.0","0.01","0.03","18.504"
"100.json","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.01","22.9516"
"101.json","15.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.0","0.01","24.6816"
"102.json","15.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.0","0.01","25.6344"
"103.json","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","26.4552"
"104.json","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.02","22.8506"
"105.json","15.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.0","0.01","25.5828"
"106.json","15.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.0","0.01","25.0458"
"107.json","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.01","26.447"
"108.json","15.0","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.0","0.0","0.01","24.8754"
"109.json","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.01","26.4494"
"10.json","15.0","11","2","9","4","2","23","4","19","10","4","5","2","0.0","0.0","0.0","0.01","0.02","20.296"
"110.json","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","26.5396"
"111.json","15.0","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.0","0.0","0.0","0.0","27.4664"
"112.json","15.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.01","0.01","0.02","20.3966"
"113.json","15.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.01","24.3776"
"114.json","15.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.01","0.01","24.5054"
"115.json","15.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.0","0.0","27.0286"
"116.json","15.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.01","0.02","23.2074"
"117.json","15.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.01","25.6328"
"118.json","15.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.0","26.7704"
"119.json","15.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.0","27.8984"
"11.json","15.0","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.0","0.01","0.02","21.38597012"
"120.json","15.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.01","0.02","23.5172"
"121.json","15.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.0","26.6802"
"122.json","15.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.01","25.7678"
"123.json","15.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.0","27.9216"
"124.json","15.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.0","0.0","0.01","25.2684"
"125.json","15.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.0","26.9946"
"126.json","15.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.0","27.4324"
"127.json","15.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.0","0.0","0.0","28.6336"
"128.json","15.0","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.0","0.01","0.02","0.03","19.3186"
"129.json","15.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.01","0.01","0.03","19.9182"
"12.json","15.0","11","2","9","4","2","24","4","20","10","4","4","2","0.0","0.0","0.0","0.01","0.03","19.8126"
"130.json","15.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.01","0.01","0.03","20.1152"
"131.json","15.0","14","3","11","6","3","28","5","23","13","5","3","3","0.0","0.0","0.01","0.01","0.02","20.53267932"
"132.json","15.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.0","0.01","0.02","22.059"
"133.json","15.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.0","0.01","0.02","22.7862"
"134.json","15.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.0","0.0","0.0","0.01","22.7072"
"135.json","15.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.0","0.0","0.01","0.01","23.4136"
"136.json","15.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.0","0.01","0.02","22.003"
"137.json","15.0","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.0","0.0","0.01","0.02","22.817277194024"
"138.json","15.0","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.0","0.01","0.01","22.7246"
"139.json","15.0","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.0","0.0","0.0","0.01","23.3064"
"13.json","15.0","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.0","0.01","0.02","20.8544"
"140.json","15.0","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.0","0.0","0.01","0.01","24.181"
"141.json","15.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.0","0.0","0.01","0.01","24.35712688"
"142.json","15.0","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.0","0.0","0.0","0.01","24.2454"
"143.json","15.0","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.0","0.0","0.0","0.01","24.7922"
"144.json","15.0","12","2","10","4","2","20","2","18","6","2","4","2","0.0","0.0","0.0","0.01","0.03","20.0308"
"145.json","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.01","23.0592"
"146.json","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.01","22.8484"
"147.json","15.0","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.0","0.0","0.01","25.030471425376"
"148.json","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.01","23.0386118"
"149.json","15.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.0","0.01","25.0356"
"14.json","15.0","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.01","0.02","0.03","20.82540616"
"150.json","15.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.0","0.0","25.5406"
"151.json","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","26.5162"
"152.json","15.0","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.01","22.8698"
"153.json","15.0","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.0","0.0","26.1162"
"154.json","15.0","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.0","0.01","25.0272"
"155.json","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","26.3674"
"156.json","15.0","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.0","0.0","0.01","24.8648"
"157.json","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","26.65710324"
"158.json","15.0","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.0","26.832"
"159.json","15.0","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.0","0.0","0.0","0.0","27.412"
"15.json","15.0","14","4","10","8","4","30","8","22","20","8","4","4","0.0","0.0","0.0","0.01","0.02","21.7598"
"160.json","15.0","11","2","9","4","2","18","2","16","6","2","5","2","0.0","0.0","0.01","0.01","0.03","19.93756252"
"161.json","15.0","14","3","11","6","3","25","4","21","11","4","4","3","0.0","0.0","0.0","0.01","0.02","20.5904"
"162.json","15.0","14","3","11","6","3","25","4","21","11","4","4","3","0.0","0.0","0.0","0.01","0.02","20.856506535864"
"163.json","15.0","16","4","12","8","4","30","6","24","16","6","3","4","0.0","0.0","0.0","0.01","0.02","21.5216"
"164.json","15.0","19","5","14","12","5","32","6","26","23","6","4","3","0.0","0.0","0.0","0.01","0.01","23.9282"
"165.json","15.0","21","6","15","14","6","36","8","28","28","8","4","4","0.0","0.0","0.0","0.0","0.01","24.7594"
"166.json","15.0","22","6","16","14","6","39","8","31","28","8","3","4","0.0","0.0","0.0","0.0","0.01","25.1476"
"167.json","15.0","23","7","16","16","7","41","10","31","33","10","3","5","0.0","0.0","0.0","0.0","0.01","25.098"
"168.json","15.0","19","5","14","12","5","32","6","26","23","6","4","3","0.0","0.0","0.0","0.01","0.01","24.046"
"169.json","15.0","22","6","16","14","6","39","8","31","28","8","3","4","0.0","0.0","0.0","0.0","0.01","24.8806"
"16.json","15.0","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.0","0.01","0.02","0.03","19.1044"
"170.json","15.0","21","6","15","14","6","36","8","28","28","8","4","4","0.0","0.0","0.0","0.0","0.01","24.66195188"
"171.json","15.0","23","7","16","16","7","41","10","31","33","10","3","5","0.0","0.0","0.0","0.0","0.01","25.3826"
"172.json","15.0","24","8","16","20","8","42","10","32","40","10","3","4","0.0","0.0","0.0","0.0","0.01","26.6026"
"173.json","15.0","26","9","17","22","9","46","12","34","45","12","3","5","0.0","0.0","0.0","0.0","0.0","26.72675356"
"174.json","15.0","26","9","17","22","9","46","12","34","45","12","3","5","0.0","0.0","0.0","0.0","0.0","27.058"
"175.json","15.0","27","10","17","24","10","48","14","34","50","14","3","6","0.0","0.0","0.0","0.0","0.01","27.0958"
"176.json","15.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.0","0.01","0.03","20.4206"
"177.json","15.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.01","0.02","23.2762"
"178.json","15.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.01","0.02","23.1424"
"179.json","15.0","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.0","0.0","0.01","25.0594"
"17.json","15.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.0","0.01","0.02","22.282"
"180.json","15.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.01","24.5084"
"181.json","15.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.01","25.882"
"182.json","15.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.0","26.4182"
"183.json","15.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.0","27.3184"
"184.json","15.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.01","24.400806094285073"
"185.json","15.0","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.01","26.4086"
"186.json","15.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.01","25.5838"
"187.json","15.0","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.0","27.2952"
"188.json","15.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.0","0.01","27.19"
"189.json","15.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.0","27.9224"
"18.json","15.0","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.0","0.01","0.02","22.0636"
"190.json","15.0","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.0","27.8128"
"191.json","15.0","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.0","0.0","0.0","28.32"
"192.json","15.0","11","2","9","4","2","19","2","17","6","2","4","2","0.0","0.0","0.01","0.02","0.03","19.7218"
"193.json","15.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.01","0.02","22.5"
"194.json","15.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.01","0.02","22.46002848"
"195.json","15.0","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.0","0.0","0.0","0.01","24.7366"
"196.json","15.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.01","0.02","22.517"
"197.json","15.0","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.0","0.0","0.0","0.01","23.736"
"198.json","15.0","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.0","0.0","0.01","25.0922"
"199.json","15.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.01","25.4878"
"19.json","15.0","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.0","0.0","0.01","0.01","24.03"
"1.json","15.0","9","1","8","2","1","19","2","17","5","2","5","1","0.0","0.0","0.0","0.01","0.03","19.852171301307173"
"200.json","15.0","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.0","0.01","0.02","22.5844"
"201.json","15.0","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.0","0.0","0.01","24.9922"
"202.json","15.0","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.0","0.0","0.01","0.01","24.0128"
"203.json","15.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.01","25.4914"
"204.json","15.0","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.0","0.0","0.0","0.01","24.490606"
"205.json","15.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.01","25.963"
"206.json","15.0","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.01","25.8846"
"207.json","15.0","24","8","16","20","8","46","12","34","42","12","2","6","0.0","0.0","0.0","0.0","0.01","26.2082"
"208.json","15.0","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.01","0.01","0.03","20.785"
"209.json","15.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.01","0.01","24.2472"
"20.json","15.0","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.0","0.02","0.03","20.0082"
"210.json","15.0","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.0","0.01","24.3348"
"211.json","15.0","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.0","0.01","26.4216"
"212.json","15.0","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.01","0.01","22.8944"
"213.json","15.0","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.0","0.01","25.5746"
