"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","17.5","6","0","6","0","0","12","0","12","0","0","6","0","0.0","0.0","0.01","0.03","0.06","15.8852"
"100.json","17.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.01","0.02","0.03","19.5318"
"101.json","17.5","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.01","0.02","21.3206"
"102.json","17.5","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.01","0.01","22.144"
"103.json","17.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.01","22.7476"
"104.json","17.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.03","19.5076"
"105.json","17.5","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.01","0.01","22.0028"
"106.json","17.5","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.01","0.02","21.2568"
"107.json","17.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.01","0.01","23.0702"
"108.json","17.5","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.0","0.01","0.02","21.2426"
"109.json","17.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.01","0.01","22.8066"
"10.json","17.5","11","2","9","4","2","23","4","19","10","4","5","2","0.0","0.0","0.01","0.02","0.04","17.3726"
"110.json","17.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.01","22.8694"
"111.json","17.5","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.0","0.0","0.0","0.01","23.7256"
"112.json","17.5","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.01","0.02","0.05","17.5228"
"113.json","17.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.01","0.02","20.9882288"
"114.json","17.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.01","0.02","20.9726"
"115.json","17.5","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.01","0.01","22.817"
"116.json","17.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.01","0.01","0.03","19.8606"
"117.json","17.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.01","0.02","21.8866"
"118.json","17.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.01","22.7888"
"119.json","17.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.01","23.7476"
"11.json","17.5","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.01","0.02","0.04","18.1734"
"120.json","17.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.01","0.01","0.03","19.8662"
"121.json","17.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.01","22.5946"
"122.json","17.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.01","0.02","22.0152"
"123.json","17.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.01","23.747"
"124.json","17.5","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.0","0.01","0.02","21.658"
"125.json","17.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.01","23.118"
"126.json","17.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.01","23.2104"
"127.json","17.5","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.0","0.0","0.01","23.86"
"128.json","17.5","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.0","0.01","0.02","0.05","16.6294"
"129.json","17.5","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.01","0.03","0.05","16.97"
"12.json","17.5","11","2","9","4","2","24","4","20","10","4","4","2","0.0","0.01","0.02","0.03","0.06","16.7966"
"130.json","17.5","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.01","0.03","0.05","17.0234"
"131.json","17.5","14","3","11","6","3","28","5","23","13","5","3","3","0.0","0.0","0.01","0.02","0.05","17.6664"
"132.json","17.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.01","0.02","0.03","18.90517212"
"133.json","17.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.01","0.02","0.03","19.2266"
"134.json","17.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.0","0.0","0.01","0.03","19.769"
"135.json","17.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.0","0.01","0.01","0.03","19.9126"
"136.json","17.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.01","0.02","0.04","18.7718"
"137.json","17.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.0","0.0","0.01","0.02","19.7592"
"138.json","17.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.0","0.0","0.01","0.03","19.4918"
"139.json","17.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.0","0.01","0.01","0.03","19.6422"
"13.json","17.5","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.01","0.02","0.04","17.91267452"
"140.json","17.5","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.0","0.0","0.01","0.03","20.406394520000003"
"141.json","17.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.0","0.0","0.01","0.02","20.8198"
"142.json","17.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.0","0.0","0.01","0.02","20.8416"
"143.json","17.5","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.0","0.0","0.01","0.02","21.0458"
"144.json","17.5","12","2","10","4","2","20","2","18","6","2","4","2","0.0","0.0","0.01","0.03","0.06","17.1102"
"145.json","17.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.0","0.01","0.03","19.46398252"
"146.json","17.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.01","0.02","0.03","19.612"
"147.json","17.5","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.0","0.01","0.02","21.2244"
"148.json","17.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.01","0.02","0.03","19.4004"
"149.json","17.5","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.01","0.02","21.1806"
"14.json","17.5","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.0","0.01","0.02","0.04","18.029182534904"
"150.json","17.5","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.0","0.01","22.043081278904"
"151.json","17.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.01","23.0468"
"152.json","17.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.0","0.01","0.02","0.03","19.3216"
"153.json","17.5","24","6","18","14","6","44","8","36","28","8","2","4","0.0","0.0","0.0","0.01","0.01","21.9784"
"154.json","17.5","22","6","16","14","6","38","8","30","28","8","3","4","0.0","0.0","0.0","0.01","0.02","21.287"
"155.json","17.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.01","22.8776"
"156.json","17.5","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.0","0.0","0.01","0.02","21.354"
"157.json","17.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.01","22.8046"
"158.json","17.5","26","8","18","19","8","47","11","36","39","11","2","5","0.0","0.0","0.0","0.0","0.01","22.773"
"159.json","17.5","28","10","18","24","10","50","14","36","50","14","2","6","0.0","0.0","0.0","0.0","0.01","23.6342"
"15.json","17.5","14","4","10","8","4","30","8","22","20","8","4","4","0.0","0.0","0.01","0.02","0.04","18.6148"
"160.json","17.5","11","2","9","4","2","18","2","16","6","2","5","2","0.0","0.01","0.01","0.02","0.05","17.045759320000002"
"161.json","17.5","14","3","11","6","3","25","4","21","11","4","4","3","0.0","0.0","0.01","0.02","0.04","17.81500468"
"162.json","17.5","14","3","11","6","3","25","4","21","11","4","4","3","0.0","0.0","0.01","0.02","0.05","17.5538"
"163.json","17.5","16","4","12","8","4","30","6","24","16","6","3","4","0.0","0.0","0.01","0.02","0.04","18.3132"
"164.json","17.5","19","5","14","12","5","32","6","26","23","6","4","3","0.0","0.0","0.0","0.01","0.02","20.4752"
"165.json","17.5","21","6","15","14","6","36","8","28","28","8","4","4","0.0","0.0","0.0","0.01","0.02","20.82119764576"
"166.json","17.5","22","6","16","14","6","39","8","31","28","8","3","4","0.0","0.0","0.0","0.01","0.02","21.239008616255784"
"167.json","17.5","23","7","16","16","7","41","10","31","33","10","3","5","0.0","0.0","0.0","0.01","0.02","21.2914"
"168.json","17.5","19","5","14","12","5","32","6","26","23","6","4","3","0.0","0.0","0.0","0.01","0.02","20.4656"
"169.json","17.5","22","6","16","14","6","39","8","31","28","8","3","4","0.0","0.0","0.0","0.01","0.02","21.244"
"16.json","17.5","9","1","8","2","1","16","1","15","3","1","5","1","0.0","0.0","0.01","0.03","0.06","16.3704"
"170.json","17.5","21","6","15","14","6","36","8","28","28","8","4","4","0.0","0.0","0.0","0.01","0.02","20.92"
"171.json","17.5","23","7","16","16","7","41","10","31","33","10","3","5","0.0","0.0","0.0","0.01","0.02","21.4576"
"172.json","17.5","24","8","16","20","8","42","10","32","40","10","3","4","0.0","0.0","0.0","0.01","0.01","22.4516"
"173.json","17.5","26","9","17","22","9","46","12","34","45","12","3","5","0.0","0.0","0.0","0.01","0.01","22.6102"
"174.json","17.5","26","9","17","22","9","46","12","34","45","12","3","5","0.0","0.0","0.0","0.01","0.01","23.0742"
"175.json","17.5","27","10","17","24","10","48","14","34","50","14","3","6","0.0","0.0","0.0","0.0","0.01","22.8306"
"176.json","17.5","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.01","0.03","0.05","17.47880583650698"
"177.json","17.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.01","0.01","0.03","19.968"
"178.json","17.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.01","0.03","19.9674"
"179.json","17.5","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.0","0.0","0.01","0.02","21.4724"
"17.json","17.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.01","0.02","0.03","18.9466"
"180.json","17.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.01","0.02","20.9076"
"181.json","17.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.01","0.02","22.04857552"
"182.json","17.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.01","0.01","22.5586"
"183.json","17.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.01","23.272"
"184.json","17.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.01","0.02","20.8272"
"185.json","17.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.0","0.0","0.01","22.7006"
"186.json","17.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.01","0.02","21.8234"
"187.json","17.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.0","0.0","0.01","23.4908"
"188.json","17.5","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.01","0.01","22.9094"
"189.json","17.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.01","23.9816"
"18.json","17.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.0","0.01","0.02","0.04","19.0568"
"190.json","17.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.0","0.0","0.01","23.601"
"191.json","17.5","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.0","0.0","0.01","24.2098"
"192.json","17.5","11","2","9","4","2","19","2","17","6","2","4","2","0.0","0.0","0.01","0.03","0.05","16.8468"
"193.json","17.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.01","0.02","0.03","19.2004"
"194.json","17.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.01","0.02","0.03","19.1572"
"195.json","17.5","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.0","0.0","0.01","0.02","20.9136"
"196.json","17.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.01","0.01","0.03","19.101"
"197.json","17.5","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.0","0.0","0.01","0.02","20.5076"
"198.json","17.5","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.0","0.01","0.02","21.194964239529153"
"199.json","17.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.0","0.01","21.90196544"
"19.json","17.5","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.0","0.01","0.01","0.03","20.4424"
"1.json","17.5","9","1","8","2","1","19","2","17","5","2","5","1","0.0","0.0","0.01","0.03","0.05","17.0288"
"200.json","17.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.0","0.01","0.02","0.03","19.1924"
"201.json","17.5","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.0","0.0","0.01","0.02","21.2294"
"202.json","17.5","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.0","0.0","0.01","0.02","20.7018"
"203.json","17.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.01","0.02","21.876180393088"
"204.json","17.5","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.0","0.0","0.01","0.02","21.0844"
"205.json","17.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.01","0.02","21.895"
"206.json","17.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.0","0.0","0.01","0.02","21.7618"
"207.json","17.5","24","8","16","20","8","46","12","34","42","12","2","6","0.0","0.0","0.0","0.01","0.01","22.5436"
"208.json","17.5","13","3","10","6","3","21","3","18","9","3","4","3","0.0","0.0","0.01","0.03","0.05","17.656209151864"
"209.json","17.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.01","0.02","20.7818"
"20.json","17.5","12","2","10","4","2","23","3","20","8","3","4","2","0.0","0.0","0.01","0.03","0.05","17.2208"
"210.json","17.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.0","0.0","0.01","0.02","21.0786"
"211.json","17.5","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.0","0.0","0.0","0.01","22.9468"
"212.json","17.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.0","0.0","0.01","0.03","19.6612"
"213.json","17.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.0","0.0","0.01","0.02","21.9912"
