"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"214.json","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.02","0.04","0.08","14.3096"
"215.json","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.03","0.06","14.8916"
"216.json","27.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.04","0.09","0.15","12.4928"
"217.json","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.01","0.02","0.04","0.08","14.17665504"
"218.json","27.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.03","0.06","0.1","13.8042"
"219.json","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.01","0.01","0.03","0.07","14.8848"
"21.json","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.05","0.1","0.17","12.1846"
"220.json","27.5","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.01","0.02","0.06","0.11","13.3218"
"221.json","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.03","0.06","14.727102559999999"
"222.json","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.03","0.07","14.579724359999998"
"223.json","27.5","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.01","0.03","0.07","15.1652"
"224.json","27.5","13","3","10","6","3","21","3","18","9","3","4","3","0.01","0.03","0.08","0.15","0.24","10.8362"
"225.json","27.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.04","0.1","0.16","12.437826220592001"
"226.json","27.5","19","5","14","11","5","33","6","27","20","6","3","4","0.0","0.01","0.04","0.09","0.16","12.450996539146182"
"227.json","27.5","23","7","16","16","7","42","9","33","31","9","2","5","0.0","0.01","0.02","0.06","0.1","13.5276"
"228.json","27.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.03","0.07","0.13","13.2152"
"229.json","27.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.03","0.06","0.11","13.812"
"22.json","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.04","0.09","0.16","12.2606"
"230.json","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.04","0.08","14.31027212"
"231.json","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.04","0.08","14.498917359999998"
"232.json","27.5","21","6","15","14","6","35","7","28","26","7","3","4","0.0","0.01","0.03","0.07","0.12","13.1532"
"233.json","27.5","26","8","18","19","8","46","10","36","37","10","2","5","0.0","0.0","0.01","0.04","0.08","14.204435331008002"
"234.json","27.5","23","7","16","17","7","39","9","30","33","9","3","5","0.0","0.01","0.02","0.06","0.1","13.775"
"235.json","27.5","27","9","18","22","9","48","12","36","44","12","2","6","0.0","0.0","0.01","0.04","0.07","14.5786"
"236.json","27.5","26","9","17","22","9","45","11","34","43","11","2","5","0.0","0.01","0.02","0.04","0.08","14.46046948"
"237.json","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.04","0.07","14.687147759999998"
"238.json","27.5","28","10","18","25","10","49","13","36","50","13","2","6","0.0","0.0","0.01","0.03","0.07","14.772745420511999"
"239.json","27.5","29","11","18","28","11","51","15","36","57","15","2","7","0.0","0.0","0.01","0.03","0.06","15.2422"
"23.json","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.04","0.07","0.13","13.043"
"240.json","27.5","14","4","10","8","4","22","4","18","12","4","4","4","0.01","0.03","0.08","0.15","0.24","10.9808"
"241.json","27.5","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.03","0.07","0.12","13.188900579242263"
"242.json","27.5","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.03","0.07","0.13","13.177827559999999"
"243.json","27.5","27","10","17","24","10","46","12","34","46","12","2","6","0.0","0.0","0.02","0.04","0.07","14.583"
"244.json","27.5","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.04","0.08","0.13","13.1446"
"245.json","27.5","24","8","16","20","8","40","10","30","38","10","3","6","0.0","0.01","0.02","0.05","0.1","14.0"
"246.json","27.5","28","10","18","24","10","48","12","36","46","12","2","6","0.0","0.0","0.02","0.04","0.07","14.7142"
"247.json","27.5","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.03","0.06","15.1022"
"248.json","27.5","22","7","15","16","7","36","8","28","29","8","3","5","0.0","0.01","0.03","0.07","0.12","13.236437780115846"
"249.json","27.5","28","10","18","24","10","48","12","36","46","12","2","6","0.0","0.0","0.01","0.03","0.06","14.7292"
"24.json","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.08","0.16","0.26","10.598"
"250.json","27.5","24","8","16","20","8","40","10","30","38","10","3","6","0.0","0.01","0.02","0.05","0.1","14.1204"
"251.json","27.5","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.03","0.06","15.2052"
"252.json","27.5","27","10","17","24","10","46","12","34","46","12","2","6","0.0","0.0","0.02","0.04","0.08","14.435492093895999"
"253.json","27.5","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.03","0.06","15.004"
"254.json","27.5","29","11","18","28","11","50","14","36","55","14","2","7","0.0","0.0","0.01","0.03","0.06","15.087"
"255.json","27.5","30","12","18","32","12","52","16","36","64","16","2","8","0.0","0.0","0.01","0.03","0.06","15.3922"
"25.json","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.02","0.04","0.1","0.17","12.3438"
"26.json","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.05","0.1","0.18","11.998"
"27.json","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.04","0.08","0.14","12.9772"
"28.json","27.5","14","3","11","6","3","28","5","23","13","5","3","3","0.01","0.03","0.08","0.16","0.25","10.8904"
"29.json","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.02","0.04","0.09","0.16","12.5716"
"2.json","27.5","9","1","8","2","1","19","2","17","5","2","5","1","0.01","0.03","0.08","0.16","0.26","10.5152"
"30.json","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.04","0.09","0.15","12.4306"
"31.json","27.5","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.01","0.03","0.07","0.12","13.382"
"32.json","27.5","9","1","8","2","1","16","1","15","3","1","5","1","0.01","0.04","0.1","0.18","0.29","10.275"
"33.json","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.08","0.16","0.26","10.6062"
"34.json","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.08","0.16","0.25","10.7023196"
"35.json","27.5","14","3","11","6","3","28","5","23","13","5","3","3","0.0","0.02","0.07","0.14","0.23","10.97530304"
"36.json","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.06","0.11","0.19","11.7286"
"37.json","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.05","0.1","0.17","12.1526"
"38.json","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.04","0.09","0.16","12.4376"
"39.json","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.05","0.09","0.16","12.4568"
"3.json","27.5","11","2","9","4","2","24","4","20","10","4","4","2","0.0","0.02","0.06","0.13","0.22","11.242"
"40.json","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.05","0.11","0.19","11.8054"
"41.json","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.02","0.04","0.09","0.16","12.2774"
"42.json","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.02","0.05","0.11","0.18","12.1536"
"43.json","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.02","0.04","0.09","0.16","12.4196"
"44.json","27.5","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.01","0.04","0.09","0.15","12.7658"
"45.json","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.03","0.07","0.13","13.0654"
"46.json","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.03","0.08","0.14","13.0954"
"47.json","27.5","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.01","0.03","0.07","0.12","13.164047287556023"
"48.json","27.5","11","2","9","4","2","19","2","17","6","2","4","2","0.01","0.03","0.09","0.16","0.26","10.601"
"49.json","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.05","0.1","0.18","12.098"
"4.json","27.5","9","1","8","2","1","19","2","17","5","2","5","1","0.01","0.03","0.09","0.17","0.27","10.2696"
"50.json","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.05","0.11","0.18","12.1028"
"51.json","27.5","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.01","0.02","0.07","0.12","13.1762"
"52.json","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.06","0.11","0.18","12.01465548"
"53.json","27.5","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.01","0.04","0.08","0.14","12.953635565512"
"54.json","27.5","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.01","0.03","0.07","0.12","13.2408"
"55.json","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.02","0.06","0.11","13.696"
"56.json","27.5","17","4","13","9","4","31","5","26","17","5","3","3","0.0","0.02","0.05","0.1","0.17","12.1186"
"57.json","27.5","22","6","16","14","6","42","8","34","28","8","2","4","0.0","0.01","0.03","0.06","0.11","13.385615872752"
"58.json","27.5","19","5","14","12","5","35","7","28","24","7","3","4","0.0","0.01","0.03","0.08","0.15","12.87526436"
"59.json","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.02","0.05","0.1","13.7712"
"5.json","27.5","11","2","9","4","2","23","4","19","10","4","5","2","0.0","0.03","0.07","0.14","0.23","10.9646"
"60.json","27.5","21","6","15","14","6","40","8","32","28","8","2","4","0.0","0.01","0.03","0.07","0.13","13.26"
"61.json","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.03","0.06","0.1","13.7056"
"62.json","27.5","23","7","16","17","7","44","10","34","35","10","2","5","0.0","0.01","0.02","0.06","0.11","13.7482"
"63.json","27.5","24","8","16","20","8","46","12","34","42","12","2","6","0.0","0.0","0.02","0.05","0.09","14.0932"
"64.json","27.5","9","1","8","2","1","16","1","15","3","1","5","1","0.01","0.04","0.1","0.18","0.29","10.127"
"65.json","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.05","0.11","0.18","11.9488"
"66.json","27.5","15","3","12","7","3","28","4","24","14","4","4","2","0.0","0.02","0.05","0.11","0.19","11.9152"
"67.json","27.5","19","5","14","12","5","37","7","30","25","7","3","3","0.0","0.01","0.04","0.08","0.15","12.7858"
"68.json","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.08","0.16","0.26","10.564"
"69.json","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.02","0.05","0.1","0.17","12.10383072"
"6.json","27.5","12","2","10","4","2","26","4","22","10","4","4","2","0.01","0.03","0.07","0.14","0.22","11.14459292"
"70.json","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.02","0.04","0.09","0.16","12.3682"
"71.json","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.04","0.08","0.14","13.0026"
"72.json","27.5","12","2","10","4","2","23","3","20","8","3","4","2","0.01","0.03","0.09","0.17","0.27","10.5231128"
"73.json","27.5","18","4","14","9","4","35","6","29","19","6","3","3","0.0","0.01","0.05","0.1","0.17","12.212420766144"
"74.json","27.5","17","4","13","9","4","32","6","26","19","6","4","3","0.0","0.01","0.05","0.1","0.17","12.16769136"
"75.json","27.5","21","6","15","14","6","41","9","32","30","9","3","4","0.0","0.01","0.03","0.08","0.13","13.0722"
"76.json","27.5","14","3","11","6","3","28","5","23","13","5","3","3","0.01","0.03","0.08","0.16","0.25","10.9062"
"77.json","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.02","0.05","0.09","0.16","12.35"
"78.json","27.5","19","5","14","11","5","37","8","29","24","8","3","4","0.0","0.01","0.04","0.09","0.15","12.444202931096001"
"79.json","27.5","22","7","15","16","7","43","11","32","35","11","3","5","0.0","0.01","0.03","0.07","0.13","13.057790727113103"
"7.json","27.5","13","3","10","6","3","28","6","22","15","6","4","3","0.0","0.02","0.05","0.11","0.2","11.5402"
"80.json","27.5","11","2","9","4","2","18","2","16","6","2","5","2","0.01","0.03","0.08","0.16","0.27","10.4916"
"81.json","27.5","19","5","14","12","5","32","6","26","23","6","4","3","0.0","0.01","0.03","0.07","0.13","12.8424"
"82.json","27.5","19","5","14","12","5","32","6","26","23","6","4","3","0.0","0.01","0.03","0.07","0.14","12.8724"
"83.json","27.5","24","8","16","20","8","42","10","32","40","10","3","4","0.0","0.01","0.02","0.05","0.09","14.1998"
"84.json","27.5","14","3","11","6","3","25","4","21","11","4","4","3","0.01","0.02","0.07","0.14","0.22","11.1402"
"85.json","27.5","21","6","15","14","6","36","8","28","28","8","4","4","0.0","0.01","0.03","0.06","0.13","13.0138"
"86.json","27.5","22","6","16","14","6","39","8","31","28","8","3","4","0.0","0.01","0.02","0.05","0.11","13.313"
"87.json","27.5","26","9","17","22","9","46","12","34","45","12","3","5","0.0","0.01","0.02","0.05","0.09","14.4836"
"88.json","27.5","14","3","11","6","3","25","4","21","11","4","4","3","0.01","0.03","0.07","0.14","0.24","10.98584244"
"89.json","27.5","22","6","16","14","6","39","8","31","28","8","3","4","0.0","0.01","0.03","0.06","0.11","13.37995452"
"8.json","27.5","9","1","8","2","1","19","2","17","5","2","5","1","0.01","0.03","0.09","0.17","0.28","10.2858"
"90.json","27.5","21","6","15","14","6","36","8","28","28","8","4","4","0.0","0.01","0.03","0.07","0.12","13.0688"
"91.json","27.5","26","9","17","22","9","46","12","34","45","12","3","5","0.0","0.0","0.02","0.04","0.09","14.2858"
"92.json","27.5","16","4","12","8","4","30","6","24","16","6","3","4","0.01","0.02","0.06","0.13","0.21","11.347397168488"
"93.json","27.5","23","7","16","16","7","41","10","31","33","10","3","5","0.0","0.01","0.02","0.06","0.11","13.398675990904"
"94.json","27.5","23","7","16","16","7","41","10","31","33","10","3","5","0.0","0.01","0.03","0.06","0.11","13.248"
"95.json","27.5","27","10","17","24","10","48","14","34","50","14","3","6","0.0","0.0","0.01","0.04","0.08","14.4456"
"96.json","27.5","12","2","10","4","2","20","2","18","6","2","4","2","0.01","0.04","0.09","0.17","0.26","10.5686"
"97.json","27.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.01","0.05","0.09","0.16","12.2716"
"98.json","27.5","18","4","14","9","4","32","5","27","17","5","3","3","0.0","0.01","0.04","0.08","0.15","12.448288840586219"
"99.json","27.5","22","6","16","14","6","41","8","33","28","8","2","4","0.0","0.01","0.03","0.06","0.12","13.24067973519818"
"9.json","27.5","12","2","10","4","2","26","4","22","10","4","4","2","0.0","0.02","0.07","0.14","0.23","10.98237808"
"base.json","27.5","6","0","6","0","0","12","0","12","0","0","6","0","0.01","0.04","0.1","0.2","0.32","9.8532"
