"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"214.json","55.0","26","8","18","19","8","46","10","36","37","10","2","5","0.03","0.14","0.32","0.53","0.7","6.7164"
"215.json","55.0","28","10","18","25","10","49","13","36","50","13","2","6","0.03","0.13","0.29","0.48","0.66","6.9342"
"216.json","55.0","19","5","14","11","5","33","6","27","20","6","3","4","0.09","0.28","0.5","0.69","0.82","5.8626"
"217.json","55.0","26","8","18","19","8","46","10","36","37","10","2","5","0.03","0.14","0.32","0.53","0.69","6.742"
"218.json","55.0","23","7","16","17","7","39","9","30","33","9","3","5","0.05","0.19","0.38","0.57","0.71","6.5204"
"219.json","55.0","28","10","18","25","10","49","13","36","50","13","2","6","0.03","0.13","0.3","0.48","0.65","6.9228"
"21.json","55.0","17","4","13","9","4","32","6","26","19","6","4","3","0.09","0.3","0.52","0.7","0.82","5.8014"
"220.json","55.0","23","7","16","16","7","42","9","33","31","9","2","5","0.05","0.21","0.42","0.61","0.75","6.3114"
"221.json","55.0","27","9","18","22","9","48","12","36","44","12","2","6","0.03","0.14","0.31","0.51","0.68","6.8116"
"222.json","55.0","27","9","18","22","9","48","12","36","44","12","2","6","0.03","0.13","0.31","0.5","0.66","6.8594"
"223.json","55.0","29","11","18","28","11","51","15","36","57","15","2","7","0.02","0.12","0.28","0.46","0.63","7.0406"
"224.json","55.0","13","3","10","6","3","21","3","18","9","3","4","3","0.2","0.45","0.68","0.82","0.91","5.00321032"
"225.json","55.0","19","5","14","11","5","33","6","27","20","6","3","4","0.09","0.28","0.5","0.68","0.81","5.897"
"226.json","55.0","19","5","14","11","5","33","6","27","20","6","3","4","0.09","0.28","0.49","0.67","0.8","5.923"
"227.json","55.0","23","7","16","16","7","42","9","33","31","9","2","5","0.05","0.2","0.41","0.6","0.75","6.3044"
"228.json","55.0","21","6","15","14","6","35","7","28","26","7","3","4","0.07","0.23","0.44","0.63","0.77","6.1722"
"229.json","55.0","23","7","16","17","7","39","9","30","33","9","3","5","0.04","0.18","0.37","0.57","0.72","6.5266"
"22.json","55.0","18","4","14","9","4","35","6","29","19","6","3","3","0.09","0.28","0.51","0.69","0.81","5.8654"
"230.json","55.0","26","8","18","19","8","46","10","36","37","10","2","5","0.03","0.14","0.32","0.52","0.68","6.751"
"231.json","55.0","27","9","18","22","9","48","12","36","44","12","2","6","0.03","0.14","0.33","0.52","0.68","6.7762"
"232.json","55.0","21","6","15","14","6","35","7","28","26","7","3","4","0.06","0.23","0.43","0.63","0.76","6.189"
"233.json","55.0","26","8","18","19","8","46","10","36","37","10","2","5","0.03","0.15","0.32","0.52","0.69","6.726347959999999"
"234.json","55.0","23","7","16","17","7","39","9","30","33","9","3","5","0.05","0.19","0.38","0.57","0.72","6.50090532"
"235.json","55.0","27","9","18","22","9","48","12","36","44","12","2","6","0.02","0.14","0.31","0.5","0.67","6.8354"
"236.json","55.0","26","9","17","22","9","45","11","34","43","11","2","5","0.04","0.16","0.35","0.54","0.71","6.639"
"237.json","55.0","28","10","18","25","10","49","13","36","50","13","2","6","0.03","0.13","0.3","0.49","0.66","6.9174"
"238.json","55.0","28","10","18","25","10","49","13","36","50","13","2","6","0.03","0.13","0.29","0.47","0.64","6.979"
"239.json","55.0","29","11","18","28","11","51","15","36","57","15","2","7","0.03","0.13","0.29","0.47","0.63","7.0002078800000005"
"23.json","55.0","21","6","15","14","6","41","9","32","30","9","3","4","0.06","0.24","0.43","0.62","0.76","6.2098"
"240.json","55.0","14","4","10","8","4","22","4","18","12","4","4","4","0.19","0.44","0.66","0.81","0.89","5.092"
"241.json","55.0","22","7","15","16","7","36","8","28","29","8","3","5","0.06","0.22","0.42","0.6","0.75","6.285"
"242.json","55.0","22","7","15","16","7","36","8","28","29","8","3","5","0.07","0.23","0.43","0.61","0.76","6.2408"
"243.json","55.0","27","10","17","24","10","46","12","34","46","12","2","6","0.04","0.15","0.34","0.52","0.68","6.7544"
"244.json","55.0","22","7","15","16","7","36","8","28","29","8","3","5","0.06","0.22","0.43","0.61","0.76","6.2444"
"245.json","55.0","24","8","16","20","8","40","10","30","38","10","3","6","0.04","0.17","0.35","0.53","0.68","6.6762"
"246.json","55.0","28","10","18","24","10","48","12","36","46","12","2","6","0.03","0.13","0.31","0.5","0.66","6.8584"
"247.json","55.0","29","11","18","28","11","50","14","36","55","14","2","7","0.03","0.13","0.29","0.48","0.64","7.0144"
"248.json","55.0","22","7","15","16","7","36","8","28","29","8","3","5","0.07","0.23","0.44","0.62","0.76","6.2084"
"249.json","55.0","28","10","18","24","10","48","12","36","46","12","2","6","0.03","0.12","0.29","0.5","0.67","6.9272"
"24.json","55.0","12","2","10","4","2","23","3","20","8","3","4","2","0.21","0.47","0.68","0.83","0.91","4.9612"
"250.json","55.0","24","8","16","20","8","40","10","30","38","10","3","6","0.04","0.18","0.37","0.54","0.71","6.587735240000001"
"251.json","55.0","29","11","18","28","11","50","14","36","55","14","2","7","0.03","0.13","0.29","0.47","0.63","7.0112"
"252.json","55.0","27","10","17","24","10","46","12","34","46","12","2","6","0.04","0.16","0.34","0.52","0.68","6.7472"
"253.json","55.0","29","11","18","28","11","50","14","36","55","14","2","7","0.03","0.12","0.29","0.48","0.63","7.0504"
"254.json","55.0","29","11","18","28","11","50","14","36","55","14","2","7","0.02","0.12","0.28","0.47","0.64","7.0058"
"255.json","55.0","30","12","18","32","12","52","16","36","64","16","2","8","0.03","0.12","0.27","0.45","0.61","7.1558"
"25.json","55.0","18","4","14","9","4","35","6","29","19","6","3","3","0.09","0.29","0.51","0.7","0.82","5.8314"
"26.json","55.0","17","4","13","9","4","32","6","26","19","6","4","3","0.1","0.29","0.51","0.69","0.82","5.8175023999999995"
"27.json","55.0","21","6","15","14","6","41","9","32","30","9","3","4","0.06","0.24","0.44","0.62","0.77","6.195"
"28.json","55.0","14","3","11","6","3","28","5","23","13","5","3","3","0.2","0.45","0.66","0.81","0.9","5.0714"
"29.json","55.0","19","5","14","11","5","37","8","29","24","8","3","4","0.08","0.27","0.49","0.67","0.8","5.9208"
"2.json","55.0","9","1","8","2","1","19","2","17","5","2","5","1","0.14","0.41","0.65","0.8","0.89","5.212"
"30.json","55.0","19","5","14","11","5","37","8","29","24","8","3","4","0.09","0.29","0.49","0.68","0.81","5.906568"
"31.json","55.0","22","7","15","16","7","43","11","32","35","11","3","5","0.06","0.23","0.44","0.62","0.76","6.22060224"
"32.json","55.0","9","1","8","2","1","16","1","15","3","1","5","1","0.21","0.49","0.72","0.85","0.92","4.8338"
"33.json","55.0","12","2","10","4","2","23","3","20","8","3","4","2","0.2","0.47","0.68","0.84","0.91","4.9504"
"34.json","55.0","12","2","10","4","2","23","3","20","8","3","4","2","0.2","0.46","0.68","0.83","0.91","4.9848"
"35.json","55.0","14","3","11","6","3","28","5","23","13","5","3","3","0.19","0.43","0.65","0.81","0.9","5.0916"
"36.json","55.0","15","3","12","7","3","28","4","24","14","4","4","2","0.1","0.31","0.54","0.71","0.83","5.7427813136"
"37.json","55.0","17","4","13","9","4","32","6","26","19","6","4","3","0.09","0.29","0.51","0.69","0.81","5.8438"
"38.json","55.0","18","4","14","9","4","35","6","29","19","6","3","3","0.09","0.29","0.5","0.68","0.8","5.883057"
"39.json","55.0","19","5","14","11","5","37","8","29","24","8","3","4","0.09","0.28","0.5","0.67","0.8","5.905"
"3.json","55.0","11","2","9","4","2","24","4","20","10","4","4","2","0.11","0.35","0.6","0.77","0.87","5.4416424"
"40.json","55.0","15","3","12","7","3","28","4","24","14","4","4","2","0.11","0.32","0.54","0.72","0.83","5.68634855626272"
"41.json","55.0","18","4","14","9","4","35","6","29","19","6","3","3","0.09","0.29","0.51","0.69","0.82","5.8166"
"42.json","55.0","17","4","13","9","4","32","6","26","19","6","4","3","0.1","0.3","0.51","0.7","0.82","5.7886"
"43.json","55.0","19","5","14","11","5","37","8","29","24","8","3","4","0.09","0.28","0.51","0.69","0.81","5.8618"
"44.json","55.0","19","5","14","12","5","37","7","30","25","7","3","3","0.08","0.25","0.46","0.64","0.77","6.0946"
"45.json","55.0","21","6","15","14","6","41","9","32","30","9","3","4","0.07","0.24","0.44","0.63","0.77","6.1732"
"46.json","55.0","21","6","15","14","6","41","9","32","30","9","3","4","0.07","0.23","0.44","0.63","0.76","6.1834"
"47.json","55.0","22","7","15","16","7","43","11","32","35","11","3","5","0.07","0.23","0.44","0.62","0.76","6.2156"
"48.json","55.0","11","2","9","4","2","19","2","17","6","2","4","2","0.21","0.48","0.69","0.84","0.92","4.8981845999999996"
"49.json","55.0","17","4","13","9","4","31","5","26","17","5","3","3","0.1","0.31","0.51","0.7","0.82","5.7946"
"4.json","55.0","9","1","8","2","1","19","2","17","5","2","5","1","0.22","0.5","0.72","0.84","0.92","4.8472"
"50.json","55.0","17","4","13","9","4","31","5","26","17","5","3","3","0.1","0.32","0.53","0.7","0.82","5.7294"
"51.json","55.0","21","6","15","14","6","40","8","32","28","8","2","4","0.07","0.23","0.44","0.63","0.76","6.2048"
"52.json","55.0","17","4","13","9","4","31","5","26","17","5","3","3","0.1","0.3","0.53","0.7","0.82","5.766"
"53.json","55.0","19","5","14","12","5","35","7","28","24","7","3","4","0.07","0.25","0.46","0.64","0.78","6.1016"
"54.json","55.0","22","6","16","14","6","42","8","34","28","8","2","4","0.05","0.2","0.4","0.59","0.73","6.38961892"
"55.json","55.0","23","7","16","17","7","44","10","34","35","10","2","5","0.05","0.19","0.39","0.58","0.73","6.4389001810640005"
"56.json","55.0","17","4","13","9","4","31","5","26","17","5","3","3","0.11","0.32","0.53","0.7","0.83","5.7426"
"57.json","55.0","22","6","16","14","6","42","8","34","28","8","2","4","0.04","0.19","0.41","0.61","0.75","6.3386"
"58.json","55.0","19","5","14","12","5","35","7","28","24","7","3","4","0.07","0.24","0.45","0.63","0.76","6.17104168"
"59.json","55.0","23","7","16","17","7","44","10","34","35","10","2","5","0.05","0.19","0.39","0.57","0.72","6.477"
"5.json","55.0","11","2","9","4","2","23","4","19","10","4","5","2","0.14","0.39","0.63","0.79","0.89","5.2824"
"60.json","55.0","21","6","15","14","6","40","8","32","28","8","2","4","0.07","0.22","0.43","0.62","0.76","6.2454"
"61.json","55.0","23","7","16","17","7","44","10","34","35","10","2","5","0.04","0.19","0.38","0.57","0.71","6.5144"
"62.json","55.0","23","7","16","17","7","44","10","34","35","10","2","5","0.04","0.18","0.37","0.57","0.72","6.5078"
"63.json","55.0","24","8","16","20","8","46","12","34","42","12","2","6","0.04","0.17","0.36","0.53","0.68","6.6644"
"64.json","55.0","9","1","8","2","1","16","1","15","3","1","5","1","0.22","0.51","0.71","0.85","0.93","4.8232"
"65.json","55.0","15","3","12","7","3","28","4","24","14","4","4","2","0.11","0.31","0.54","0.71","0.83","5.716"
"66.json","55.0","15","3","12","7","3","28","4","24","14","4","4","2","0.1","0.31","0.53","0.71","0.83","5.717756029966964"
"67.json","55.0","19","5","14","12","5","37","7","30","25","7","3","3","0.08","0.25","0.46","0.64","0.77","6.1166"
"68.json","55.0","12","2","10","4","2","23","3","20","8","3","4","2","0.21","0.47","0.68","0.83","0.92","4.9584"
"69.json","55.0","17","4","13","9","4","32","6","26","19","6","4","3","0.1","0.3","0.52","0.7","0.83","5.7394"
"6.json","55.0","12","2","10","4","2","26","4","22","10","4","4","2","0.13","0.39","0.62","0.78","0.88","5.3224"
"70.json","55.0","18","4","14","9","4","35","6","29","19","6","3","3","0.08","0.29","0.51","0.69","0.82","5.8314"
"71.json","55.0","21","6","15","14","6","41","9","32","30","9","3","4","0.07","0.24","0.44","0.62","0.76","6.176277923784"
"72.json","55.0","12","2","10","4","2","23","3","20","8","3","4","2","0.2","0.46","0.69","0.83","0.91","4.959000642064"
"73.json","55.0","18","4","14","9","4","35","6","29","19","6","3","3","0.09","0.29","0.51","0.69","0.82","5.8218"
"74.json","55.0","17","4","13","9","4","32","6","26","19","6","4","3","0.09","0.29","0.52","0.7","0.82","5.7996"
"75.json","55.0","21","6","15","14","6","41","9","32","30","9","3","4","0.07","0.23","0.45","0.63","0.77","6.1428"
"76.json","55.0","14","3","11","6","3","28","5","23","13","5","3","3","0.19","0.44","0.67","0.82","0.9","5.04861832"
"77.json","55.0","19","5","14","11","5","37","8","29","24","8","3","4","0.09","0.29","0.51","0.69","0.81","5.8426"
"78.json","55.0","19","5","14","11","5","37","8","29","24","8","3","4","0.09","0.27","0.49","0.68","0.8","5.92636332"
"79.json","55.0","22","7","15","16","7","43","11","32","35","11","3","5","0.07","0.23","0.44","0.62","0.77","6.1972"
"7.json","55.0","13","3","10","6","3","28","6","22","15","6","4","3","0.11","0.34","0.59","0.76","0.87","5.4818"
"80.json","55.0","11","2","9","4","2","18","2","16","6","2","5","2","0.2","0.47","0.69","0.83","0.92","4.9404"
"81.json","55.0","19","5","14","12","5","32","6","26","23","6","4","3","0.06","0.23","0.44","0.63","0.76","6.1988"
"82.json","55.0","19","5","14","12","5","32","6","26","23","6","4","3","0.07","0.24","0.46","0.65","0.78","6.12"
"83.json","55.0","24","8","16","20","8","42","10","32","40","10","3","4","0.05","0.17","0.36","0.55","0.71","6.5814"
"84.json","55.0","14","3","11","6","3","25","4","21","11","4","4","3","0.19","0.43","0.65","0.81","0.9","5.0852"
"85.json","55.0","21","6","15","14","6","36","8","28","28","8","4","4","0.06","0.22","0.43","0.62","0.75","6.246"
"86.json","55.0","22","6","16","14","6","39","8","31","28","8","3","4","0.05","0.21","0.42","0.61","0.75","6.2956"
"87.json","55.0","26","9","17","22","9","46","12","34","45","12","3","5","0.04","0.16","0.35","0.54","0.7","6.672"
"88.json","55.0","14","3","11","6","3","25","4","21","11","4","4","3","0.19","0.44","0.66","0.8","0.9","5.092"
"89.json","55.0","22","6","16","14","6","39","8","31","28","8","3","4","0.05","0.2","0.41","0.59","0.74","6.354"
"8.json","55.0","9","1","8","2","1","19","2","17","5","2","5","1","0.22","0.48","0.72","0.85","0.92","4.8488"
"90.json","55.0","21","6","15","14","6","36","8","28","28","8","4","4","0.06","0.21","0.42","0.61","0.75","6.287"
"91.json","55.0","26","9","17","22","9","46","12","34","45","12","3","5","0.03","0.15","0.34","0.53","0.69","6.7204"
"92.json","55.0","16","4","12","8","4","30","6","24","16","6","3","4","0.19","0.42","0.63","0.78","0.88","5.1924"
"93.json","55.0","23","7","16","16","7","41","10","31","33","10","3","5","0.05","0.2","0.41","0.6","0.75","6.327"
"94.json","55.0","23","7","16","16","7","41","10","31","33","10","3","5","0.05","0.21","0.41","0.6","0.75","6.313"
"95.json","55.0","27","10","17","24","10","48","14","34","50","14","3","6","0.04","0.17","0.35","0.53","0.7","6.6734"
"96.json","55.0","12","2","10","4","2","20","2","18","6","2","4","2","0.2","0.47","0.71","0.84","0.92","4.9392"
"97.json","55.0","18","4","14","9","4","32","5","27","17","5","3","3","0.08","0.28","0.51","0.7","0.82","5.8556"
"98.json","55.0","18","4","14","9","4","32","5","27","17","5","3","3","0.09","0.28","0.51","0.7","0.81","5.852"
"99.json","55.0","22","6","16","14","6","41","8","33","28","8","2","4","0.05","0.2","0.42","0.61","0.75","6.2786"
"9.json","55.0","12","2","10","4","2","26","4","22","10","4","4","2","0.13","0.37","0.61","0.77","0.88","5.3498"
"base.json","55.0","6","0","6","0","0","12","0","12","0","0","6","0","0.24","0.53","0.75","0.88","0.94","4.6706"
