"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"214.json","62.5","26","8","18","19","8","46","10","36","37","10","2","5","0.06","0.25","0.5","0.7","0.83","5.8164"
"215.json","62.5","28","10","18","25","10","49","13","36","50","13","2","6","0.06","0.25","0.48","0.67","0.81","5.9088"
"216.json","62.5","19","5","14","11","5","33","6","27","20","6","3","4","0.17","0.43","0.67","0.83","0.92","5.0642"
"217.json","62.5","26","8","18","19","8","46","10","36","37","10","2","5","0.06","0.25","0.5","0.7","0.84","5.8238"
"218.json","62.5","23","7","16","17","7","39","9","30","33","9","3","5","0.08","0.3","0.53","0.72","0.85","5.645"
"219.json","62.5","28","10","18","25","10","49","13","36","50","13","2","6","0.06","0.23","0.47","0.67","0.81","5.9612"
"21.json","62.5","17","4","13","9","4","32","6","26","19","6","4","3","0.17","0.44","0.68","0.83","0.91","5.0536"
"220.json","62.5","23","7","16","16","7","42","9","33","31","9","2","5","0.1","0.33","0.57","0.76","0.88","5.468"
"221.json","62.5","27","9","18","22","9","48","12","36","44","12","2","6","0.06","0.24","0.48","0.69","0.82","5.8818"
"222.json","62.5","27","9","18","22","9","48","12","36","44","12","2","6","0.06","0.25","0.48","0.69","0.83","5.8754"
"223.json","62.5","29","11","18","28","11","51","15","36","57","15","2","7","0.06","0.22","0.45","0.66","0.8","6.023"
"224.json","62.5","13","3","10","6","3","21","3","18","9","3","4","3","0.33","0.63","0.82","0.92","0.97","4.2964"
"225.json","62.5","19","5","14","11","5","33","6","27","20","6","3","4","0.16","0.43","0.66","0.82","0.91","5.1072"
"226.json","62.5","19","5","14","11","5","33","6","27","20","6","3","4","0.17","0.43","0.67","0.82","0.91","5.0733985627206115"
"227.json","62.5","23","7","16","16","7","42","9","33","31","9","2","5","0.1","0.33","0.58","0.76","0.87","5.4578"
"228.json","62.5","21","6","15","14","6","35","7","28","26","7","3","4","0.13","0.37","0.61","0.78","0.89","5.3504"
"229.json","62.5","23","7","16","17","7","39","9","30","33","9","3","5","0.09","0.3","0.54","0.72","0.84","5.6726"
"22.json","62.5","18","4","14","9","4","35","6","29","19","6","3","3","0.16","0.43","0.66","0.82","0.91","5.1108"
"230.json","62.5","26","8","18","19","8","46","10","36","37","10","2","5","0.06","0.25","0.5","0.72","0.84","5.7838"
"231.json","62.5","27","9","18","22","9","48","12","36","44","12","2","6","0.06","0.25","0.5","0.69","0.83","5.8646"
"232.json","62.5","21","6","15","14","6","35","7","28","26","7","3","4","0.13","0.37","0.6","0.78","0.88","5.3387144399999995"
"233.json","62.5","26","8","18","19","8","46","10","36","37","10","2","5","0.07","0.25","0.5","0.7","0.83","5.8234"
"234.json","62.5","23","7","16","17","7","39","9","30","33","9","3","5","0.09","0.31","0.56","0.74","0.87","5.566134519999999"
"235.json","62.5","27","9","18","22","9","48","12","36","44","12","2","6","0.06","0.23","0.47","0.68","0.82","5.9262"
"236.json","62.5","26","9","17","22","9","45","11","34","43","11","2","5","0.08","0.28","0.52","0.71","0.84","5.726143064789042"
"237.json","62.5","28","10","18","25","10","49","13","36","50","13","2","6","0.06","0.23","0.46","0.67","0.82","5.944202973304"
"238.json","62.5","28","10","18","25","10","49","13","36","50","13","2","6","0.06","0.24","0.47","0.66","0.81","5.9574"
"239.json","62.5","29","11","18","28","11","51","15","36","57","15","2","7","0.07","0.24","0.46","0.65","0.79","6.0154"
"23.json","62.5","21","6","15","14","6","41","9","32","30","9","3","4","0.13","0.37","0.6","0.77","0.87","5.3754"
"240.json","62.5","14","4","10","8","4","22","4","18","12","4","4","4","0.32","0.6","0.79","0.9","0.96","4.398"
"241.json","62.5","22","7","15","16","7","36","8","28","29","8","3","5","0.13","0.39","0.62","0.77","0.88","5.3326"
"242.json","62.5","22","7","15","16","7","36","8","28","29","8","3","5","0.13","0.36","0.59","0.76","0.87","5.41129096"
"243.json","62.5","27","10","17","24","10","46","12","34","46","12","2","6","0.07","0.26","0.5","0.69","0.82","5.8444"
"244.json","62.5","22","7","15","16","7","36","8","28","29","8","3","5","0.12","0.35","0.58","0.76","0.87","5.4326"
"245.json","62.5","24","8","16","20","8","40","10","30","38","10","3","6","0.09","0.29","0.52","0.71","0.84","5.7148"
"246.json","62.5","28","10","18","24","10","48","12","36","46","12","2","6","0.06","0.23","0.46","0.67","0.82","5.9368"
"247.json","62.5","29","11","18","28","11","50","14","36","55","14","2","7","0.06","0.22","0.44","0.65","0.79","6.04641844"
"248.json","62.5","22","7","15","16","7","36","8","28","29","8","3","5","0.12","0.36","0.6","0.78","0.89","5.3486"
"249.json","62.5","28","10","18","24","10","48","12","36","46","12","2","6","0.05","0.24","0.48","0.68","0.82","5.9024"
"24.json","62.5","12","2","10","4","2","23","3","20","8","3","4","2","0.34","0.64","0.82","0.91","0.96","4.2968"
"250.json","62.5","24","8","16","20","8","40","10","30","38","10","3","6","0.09","0.3","0.53","0.72","0.85","5.6528"
"251.json","62.5","29","11","18","28","11","50","14","36","55","14","2","7","0.05","0.23","0.45","0.66","0.81","6.004"
"252.json","62.5","27","10","17","24","10","46","12","34","46","12","2","6","0.09","0.28","0.52","0.71","0.84","5.7246"
"253.json","62.5","29","11","18","28","11","50","14","36","55","14","2","7","0.06","0.23","0.45","0.65","0.8","6.027"
"254.json","62.5","29","11","18","28","11","50","14","36","55","14","2","7","0.06","0.22","0.45","0.65","0.8","6.0442"
"255.json","62.5","30","12","18","32","12","52","16","36","64","16","2","8","0.06","0.22","0.43","0.64","0.78","6.1022"
"25.json","62.5","18","4","14","9","4","35","6","29","19","6","3","3","0.16","0.44","0.67","0.83","0.91","5.0814"
"26.json","62.5","17","4","13","9","4","32","6","26","19","6","4","3","0.16","0.44","0.67","0.83","0.91","5.071"
"27.json","62.5","21","6","15","14","6","41","9","32","30","9","3","4","0.12","0.37","0.62","0.78","0.89","5.309"
"28.json","62.5","14","3","11","6","3","28","5","23","13","5","3","3","0.32","0.63","0.82","0.92","0.97","4.312942386348179"
"29.json","62.5","19","5","14","11","5","37","8","29","24","8","3","4","0.15","0.42","0.66","0.82","0.91","5.139"
"2.json","62.5","9","1","8","2","1","19","2","17","5","2","5","1","0.25","0.56","0.78","0.9","0.95","4.5822"
"30.json","62.5","19","5","14","11","5","37","8","29","24","8","3","4","0.16","0.43","0.66","0.82","0.9","5.1188"
"31.json","62.5","22","7","15","16","7","43","11","32","35","11","3","5","0.12","0.36","0.59","0.77","0.88","5.383"
"32.json","62.5","9","1","8","2","1","16","1","15","3","1","5","1","0.36","0.66","0.85","0.94","0.97","4.1856727664880005"
"33.json","62.5","12","2","10","4","2","23","3","20","8","3","4","2","0.34","0.64","0.83","0.93","0.97","4.2648"
"34.json","62.5","12","2","10","4","2","23","3","20","8","3","4","2","0.35","0.64","0.83","0.92","0.97","4.253"
"35.json","62.5","14","3","11","6","3","28","5","23","13","5","3","3","0.33","0.62","0.81","0.92","0.96","4.3374"
"36.json","62.5","15","3","12","7","3","28","4","24","14","4","4","2","0.18","0.47","0.7","0.84","0.93","4.9482"
"37.json","62.5","17","4","13","9","4","32","6","26","19","6","4","3","0.17","0.45","0.68","0.83","0.91","5.0368"
"38.json","62.5","18","4","14","9","4","35","6","29","19","6","3","3","0.16","0.44","0.67","0.83","0.92","5.0552"
"39.json","62.5","19","5","14","11","5","37","8","29","24","8","3","4","0.16","0.43","0.65","0.82","0.91","5.10982272"
"3.json","62.5","11","2","9","4","2","24","4","20","10","4","4","2","0.19","0.5","0.75","0.87","0.94","4.7956"
"40.json","62.5","15","3","12","7","3","28","4","24","14","4","4","2","0.18","0.48","0.71","0.85","0.92","4.9288"
"41.json","62.5","18","4","14","9","4","35","6","29","19","6","3","3","0.15","0.42","0.66","0.82","0.91","5.1108"
"42.json","62.5","17","4","13","9","4","32","6","26","19","6","4","3","0.17","0.44","0.68","0.83","0.91","5.0294"
"43.json","62.5","19","5","14","11","5","37","8","29","24","8","3","4","0.17","0.43","0.66","0.82","0.91","5.0814"
"44.json","62.5","19","5","14","12","5","37","7","30","25","7","3","3","0.13","0.37","0.61","0.78","0.88","5.332267742888"
"45.json","62.5","21","6","15","14","6","41","9","32","30","9","3","4","0.12","0.37","0.6","0.77","0.87","5.3892"
"46.json","62.5","21","6","15","14","6","41","9","32","30","9","3","4","0.12","0.36","0.6","0.77","0.88","5.3908"
"47.json","62.5","22","7","15","16","7","43","11","32","35","11","3","5","0.12","0.37","0.61","0.77","0.88","5.3404"
"48.json","62.5","11","2","9","4","2","19","2","17","6","2","4","2","0.34","0.64","0.83","0.92","0.97","4.2696"
"49.json","62.5","17","4","13","9","4","31","5","26","17","5","3","3","0.18","0.45","0.68","0.83","0.92","5.0196"
"4.json","62.5","9","1","8","2","1","19","2","17","5","2","5","1","0.35","0.66","0.85","0.93","0.97","4.196637134553298"
"50.json","62.5","17","4","13","9","4","31","5","26","17","5","3","3","0.18","0.45","0.67","0.82","0.91","5.0482"
"51.json","62.5","21","6","15","14","6","40","8","32","28","8","2","4","0.12","0.35","0.61","0.79","0.89","5.3616"
"52.json","62.5","17","4","13","9","4","31","5","26","17","5","3","3","0.18","0.45","0.68","0.83","0.92","5.0094"
"53.json","62.5","19","5","14","12","5","35","7","28","24","7","3","4","0.13","0.38","0.62","0.79","0.89","5.284"
"54.json","62.5","22","6","16","14","6","42","8","34","28","8","2","4","0.1","0.33","0.58","0.76","0.87","5.4956"
"55.json","62.5","23","7","16","17","7","44","10","34","35","10","2","5","0.09","0.31","0.54","0.73","0.85","5.617"
"56.json","62.5","17","4","13","9","4","31","5","26","17","5","3","3","0.18","0.46","0.69","0.84","0.92","4.9762"
"57.json","62.5","22","6","16","14","6","42","8","34","28","8","2","4","0.09","0.32","0.57","0.76","0.87","5.5052"
"58.json","62.5","19","5","14","12","5","35","7","28","24","7","3","4","0.13","0.38","0.61","0.79","0.89","5.327"
"59.json","62.5","23","7","16","17","7","44","10","34","35","10","2","5","0.09","0.32","0.56","0.74","0.86","5.5796"
"5.json","62.5","11","2","9","4","2","23","4","19","10","4","5","2","0.24","0.56","0.78","0.9","0.95","4.6014"
"60.json","62.5","21","6","15","14","6","40","8","32","28","8","2","4","0.12","0.35","0.59","0.77","0.88","5.4254"
"61.json","62.5","23","7","16","17","7","44","10","34","35","10","2","5","0.09","0.31","0.55","0.73","0.85","5.6014"
"62.json","62.5","23","7","16","17","7","44","10","34","35","10","2","5","0.08","0.3","0.55","0.73","0.85","5.6272"
"63.json","62.5","24","8","16","20","8","46","12","34","42","12","2","6","0.1","0.3","0.53","0.71","0.84","5.6816"
"64.json","62.5","9","1","8","2","1","16","1","15","3","1","5","1","0.35","0.66","0.85","0.93","0.98","4.193"
"65.json","62.5","15","3","12","7","3","28","4","24","14","4","4","2","0.19","0.47","0.7","0.84","0.92","4.9524"
"66.json","62.5","15","3","12","7","3","28","4","24","14","4","4","2","0.2","0.47","0.71","0.84","0.92","4.9436"
"67.json","62.5","19","5","14","12","5","37","7","30","25","7","3","3","0.14","0.38","0.62","0.78","0.88","5.324877839999999"
"68.json","62.5","12","2","10","4","2","23","3","20","8","3","4","2","0.34","0.64","0.83","0.93","0.97","4.2574"
"69.json","62.5","17","4","13","9","4","32","6","26","19","6","4","3","0.17","0.45","0.68","0.84","0.91","5.028"
"6.json","62.5","12","2","10","4","2","26","4","22","10","4","4","2","0.22","0.54","0.77","0.9","0.96","4.6426"
"70.json","62.5","18","4","14","9","4","35","6","29","19","6","3","3","0.16","0.43","0.67","0.83","0.91","5.0542"
"71.json","62.5","21","6","15","14","6","41","9","32","30","9","3","4","0.12","0.37","0.6","0.78","0.88","5.366866453548577"
"72.json","62.5","12","2","10","4","2","23","3","20","8","3","4","2","0.34","0.64","0.83","0.93","0.97","4.2546"
"73.json","62.5","18","4","14","9","4","35","6","29","19","6","3","3","0.16","0.44","0.68","0.82","0.91","5.0522"
"74.json","62.5","17","4","13","9","4","32","6","26","19","6","4","3","0.18","0.45","0.68","0.83","0.92","5.0116"
"75.json","62.5","21","6","15","14","6","41","9","32","30","9","3","4","0.12","0.36","0.6","0.78","0.88","5.3796"
"76.json","62.5","14","3","11","6","3","28","5","23","13","5","3","3","0.34","0.63","0.82","0.92","0.96","4.3118"
"77.json","62.5","19","5","14","11","5","37","8","29","24","8","3","4","0.16","0.42","0.67","0.83","0.91","5.104"
"78.json","62.5","19","5","14","11","5","37","8","29","24","8","3","4","0.15","0.42","0.65","0.8","0.9","5.175"
"79.json","62.5","22","7","15","16","7","43","11","32","35","11","3","5","0.12","0.36","0.6","0.77","0.88","5.4008"
"7.json","62.5","13","3","10","6","3","28","6","22","15","6","4","3","0.17","0.48","0.72","0.86","0.94","4.8766"
"80.json","62.5","11","2","9","4","2","18","2","16","6","2","5","2","0.34","0.64","0.83","0.93","0.97","4.252"
"81.json","62.5","19","5","14","12","5","32","6","26","23","6","4","3","0.12","0.37","0.62","0.78","0.88","5.3282"
"82.json","62.5","19","5","14","12","5","32","6","26","23","6","4","3","0.13","0.38","0.61","0.78","0.89","5.32387337329071"
"83.json","62.5","24","8","16","20","8","42","10","32","40","10","3","4","0.1","0.29","0.52","0.71","0.84","5.7218"
"84.json","62.5","14","3","11","6","3","25","4","21","11","4","4","3","0.33","0.62","0.81","0.92","0.96","4.3174"
"85.json","62.5","21","6","15","14","6","36","8","28","28","8","4","4","0.11","0.35","0.6","0.79","0.89","5.3648"
"86.json","62.5","22","6","16","14","6","39","8","31","28","8","3","4","0.12","0.35","0.6","0.77","0.88","5.3882"
"87.json","62.5","26","9","17","22","9","46","12","34","45","12","3","5","0.08","0.27","0.51","0.7","0.84","5.7548"
"88.json","62.5","14","3","11","6","3","25","4","21","11","4","4","3","0.31","0.61","0.8","0.91","0.96","4.37186258847727"
"89.json","62.5","22","6","16","14","6","39","8","31","28","8","3","4","0.11","0.34","0.59","0.76","0.88","5.4330649755680005"
"8.json","62.5","9","1","8","2","1","19","2","17","5","2","5","1","0.37","0.66","0.85","0.94","0.98","4.16645148"
"90.json","62.5","21","6","15","14","6","36","8","28","28","8","4","4","0.12","0.36","0.61","0.78","0.89","5.3516"
"91.json","62.5","26","9","17","22","9","46","12","34","45","12","3","5","0.08","0.28","0.52","0.72","0.84","5.7416"
"92.json","62.5","16","4","12","8","4","30","6","24","16","6","3","4","0.31","0.58","0.78","0.9","0.95","4.457474372517696"
"93.json","62.5","23","7","16","16","7","41","10","31","33","10","3","5","0.1","0.35","0.59","0.77","0.88","5.422"
"94.json","62.5","23","7","16","16","7","41","10","31","33","10","3","5","0.1","0.34","0.58","0.76","0.88","5.46887816"
"95.json","62.5","27","10","17","24","10","48","14","34","50","14","3","6","0.08","0.28","0.51","0.7","0.84","5.753"
"96.json","62.5","12","2","10","4","2","20","2","18","6","2","4","2","0.35","0.65","0.83","0.93","0.97","4.2384"
"97.json","62.5","18","4","14","9","4","32","5","27","17","5","3","3","0.16","0.45","0.68","0.84","0.92","5.0232"
"98.json","62.5","18","4","14","9","4","32","5","27","17","5","3","3","0.15","0.42","0.66","0.82","0.91","5.1196"
"99.json","62.5","22","6","16","14","6","41","8","33","28","8","2","4","0.11","0.34","0.58","0.76","0.88","5.452664774674658"
"9.json","62.5","12","2","10","4","2","26","4","22","10","4","4","2","0.23","0.54","0.77","0.89","0.95","4.6478"
"base.json","62.5","6","0","6","0","0","12","0","12","0","0","6","0","0.37","0.69","0.87","0.95","0.98","4.0878"
