"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"0.json","67.5","6","0","6","0","0","12","0","12","0","0","6","0","0.49","0.79","0.93","0.98","0.99","3.7425318687734093"
"100.json","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.22","0.54","0.78","0.89","0.95","4.6398"
"101.json","67.5","22","6","16","14","6","38","8","30","28","8","3","4","0.14","0.42","0.67","0.84","0.93","5.063"
"102.json","67.5","24","6","18","14","6","44","8","36","28","8","2","4","0.1","0.37","0.65","0.82","0.92","5.209"
"103.json","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.1","0.35","0.62","0.8","0.91","5.2988"
"104.json","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.22","0.54","0.77","0.89","0.95","4.6584"
"105.json","67.5","24","6","18","14","6","44","8","36","28","8","2","4","0.1","0.37","0.64","0.83","0.93","5.1774"
"106.json","67.5","22","6","16","14","6","38","8","30","28","8","3","4","0.14","0.43","0.69","0.85","0.93","5.0102"
"107.json","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.09","0.35","0.61","0.79","0.91","5.3124"
"108.json","67.5","22","6","16","14","6","41","8","33","28","8","2","4","0.16","0.45","0.71","0.86","0.93","4.9506"
"109.json","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.1","0.36","0.62","0.81","0.91","5.2778"
"10.json","67.5","11","2","9","4","2","23","4","19","10","4","5","2","0.32","0.66","0.86","0.94","0.98","4.253"
"110.json","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.09","0.35","0.61","0.8","0.9","5.3188"
"111.json","67.5","28","10","18","24","10","50","14","36","50","14","2","6","0.1","0.33","0.6","0.78","0.89","5.3942"
"112.json","67.5","13","3","10","6","3","21","3","18","9","3","4","3","0.44","0.74","0.89","0.96","0.98","3.9034"
"113.json","67.5","21","6","15","14","6","35","7","28","26","7","3","4","0.17","0.46","0.71","0.85","0.93","4.9292"
"114.json","67.5","21","6","15","14","6","35","7","28","26","7","3","4","0.18","0.47","0.72","0.87","0.94","4.8576"
"115.json","67.5","26","9","17","22","9","45","11","34","43","11","2","5","0.13","0.38","0.63","0.81","0.91","5.2182"
"116.json","67.5","19","5","14","11","5","33","6","27","20","6","3","4","0.23","0.55","0.77","0.9","0.96","4.6214"
"117.json","67.5","23","7","16","17","7","39","9","30","33","9","3","5","0.13","0.4","0.65","0.83","0.92","5.127"
"118.json","67.5","26","8","18","19","8","46","10","36","37","10","2","5","0.1","0.36","0.62","0.81","0.91","5.2696"
"119.json","67.5","28","10","18","25","10","49","13","36","50","13","2","6","0.09","0.33","0.58","0.78","0.89","5.4178"
"11.json","67.5","13","3","10","6","3","28","6","22","15","6","4","3","0.25","0.59","0.81","0.92","0.97","4.494"
"120.json","67.5","19","5","14","11","5","33","6","27","20","6","3","4","0.23","0.53","0.77","0.89","0.95","4.667"
"121.json","67.5","26","8","18","19","8","46","10","36","37","10","2","5","0.09","0.35","0.62","0.8","0.9","5.3164"
"122.json","67.5","23","7","16","17","7","39","9","30","33","9","3","5","0.13","0.4","0.65","0.82","0.92","5.1438"
"123.json","67.5","28","10","18","25","10","49","13","36","50","13","2","6","0.1","0.33","0.58","0.76","0.88","5.4464"
"124.json","67.5","23","7","16","16","7","42","9","33","31","9","2","5","0.16","0.45","0.7","0.86","0.94","4.939"
"125.json","67.5","27","9","18","22","9","48","12","36","44","12","2","6","0.09","0.34","0.6","0.79","0.9","5.3446"
"126.json","67.5","27","9","18","22","9","48","12","36","44","12","2","6","0.09","0.33","0.6","0.79","0.9","5.3524"
"127.json","67.5","29","11","18","28","11","51","15","36","57","15","2","7","0.09","0.31","0.57","0.76","0.88","5.471857559999999"
"128.json","67.5","9","1","8","2","1","16","1","15","3","1","5","1","0.47","0.77","0.91","0.97","0.99","3.80299724"
"129.json","67.5","12","2","10","4","2","23","3","20","8","3","4","2","0.45","0.75","0.9","0.96","0.99","3.8536"
"12.json","67.5","11","2","9","4","2","24","4","20","10","4","4","2","0.45","0.75","0.9","0.96","0.98","3.8668"
"130.json","67.5","12","2","10","4","2","23","3","20","8","3","4","2","0.45","0.75","0.89","0.96","0.99","3.878"
"131.json","67.5","14","3","11","6","3","28","5","23","13","5","3","3","0.44","0.73","0.89","0.96","0.98","3.9226"
"132.json","67.5","15","3","12","7","3","28","4","24","14","4","4","2","0.24","0.56","0.78","0.9","0.95","4.5886"
"133.json","67.5","17","4","13","9","4","32","6","26","19","6","4","3","0.23","0.56","0.78","0.9","0.95","4.6176"
"134.json","67.5","18","4","14","9","4","35","6","29","19","6","3","3","0.23","0.54","0.76","0.89","0.95","4.653960515382224"
"135.json","67.5","19","5","14","11","5","37","8","29","24","8","3","4","0.23","0.54","0.76","0.89","0.95","4.6568"
"136.json","67.5","15","3","12","7","3","28","4","24","14","4","4","2","0.24","0.55","0.78","0.9","0.95","4.6236"
"137.json","67.5","18","4","14","9","4","35","6","29","19","6","3","3","0.23","0.54","0.77","0.89","0.95","4.6424"
"138.json","67.5","17","4","13","9","4","32","6","26","19","6","4","3","0.24","0.55","0.78","0.9","0.95","4.6212"
"139.json","67.5","19","5","14","11","5","37","8","29","24","8","3","4","0.22","0.54","0.76","0.89","0.95","4.68532352"
"13.json","67.5","13","3","10","6","3","28","6","22","15","6","4","3","0.3","0.64","0.84","0.93","0.97","4.3394"
"140.json","67.5","19","5","14","12","5","37","7","30","25","7","3","3","0.18","0.48","0.71","0.86","0.94","4.8818"
"141.json","67.5","21","6","15","14","6","41","9","32","30","9","3","4","0.18","0.47","0.72","0.85","0.94","4.8856"
"142.json","67.5","21","6","15","14","6","41","9","32","30","9","3","4","0.18","0.48","0.72","0.86","0.94","4.8708"
"143.json","67.5","22","7","15","16","7","43","11","32","35","11","3","5","0.18","0.46","0.7","0.85","0.93","4.9298"
"144.json","67.5","12","2","10","4","2","20","2","18","6","2","4","2","0.45","0.75","0.9","0.96","0.99","3.868"
"145.json","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.23","0.54","0.77","0.89","0.96","4.6398"
"146.json","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.22","0.53","0.77","0.9","0.95","4.6586"
"147.json","67.5","22","6","16","14","6","41","8","33","28","8","2","4","0.15","0.44","0.68","0.85","0.93","5.003"
"148.json","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.24","0.54","0.77","0.89","0.96","4.6324"
"149.json","67.5","22","6","16","14","6","38","8","30","28","8","3","4","0.14","0.42","0.67","0.84","0.93","5.061"
"14.json","67.5","13","3","10","6","3","28","6","22","15","6","4","3","0.31","0.65","0.84","0.93","0.97","4.3122"
"150.json","67.5","24","6","18","14","6","44","8","36","28","8","2","4","0.09","0.38","0.64","0.82","0.91","5.2154"
"151.json","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.1","0.36","0.62","0.81","0.91","5.2642"
"152.json","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.22","0.53","0.77","0.89","0.95","4.669"
"153.json","67.5","24","6","18","14","6","44","8","36","28","8","2","4","0.1","0.37","0.64","0.83","0.93","5.1956"
"154.json","67.5","22","6","16","14","6","38","8","30","28","8","3","4","0.14","0.43","0.69","0.84","0.93","5.024"
"155.json","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.1","0.35","0.61","0.8","0.91","5.2962"
"156.json","67.5","22","6","16","14","6","41","8","33","28","8","2","4","0.15","0.45","0.7","0.85","0.93","4.9714"
"157.json","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.1","0.35","0.62","0.81","0.91","5.2954"
"158.json","67.5","26","8","18","19","8","47","11","36","39","11","2","5","0.1","0.35","0.61","0.8","0.91","5.286"
"159.json","67.5","28","10","18","24","10","50","14","36","50","14","2","6","0.09","0.33","0.59","0.78","0.88","5.4154"
"15.json","67.5","14","4","10","8","4","30","8","22","20","8","4","4","0.25","0.57","0.79","0.91","0.96","4.5384"
"160.json","67.5","11","2","9","4","2","18","2","16","6","2","5","2","0.45","0.74","0.9","0.96","0.98","3.88218068"
"161.json","67.5","14","3","11","6","3","25","4","21","11","4","4","3","0.42","0.72","0.88","0.95","0.98","3.968"
"162.json","67.5","14","3","11","6","3","25","4","21","11","4","4","3","0.41","0.72","0.89","0.95","0.98","3.9614"
"163.json","67.5","16","4","12","8","4","30","6","24","16","6","3","4","0.4","0.7","0.87","0.94","0.98","4.0296"
"164.json","67.5","19","5","14","12","5","32","6","26","23","6","4","3","0.16","0.47","0.71","0.85","0.93","4.9244"
"165.json","67.5","21","6","15","14","6","36","8","28","28","8","4","4","0.18","0.47","0.71","0.86","0.94","4.9062"
"166.json","67.5","22","6","16","14","6","39","8","31","28","8","3","4","0.16","0.46","0.71","0.85","0.94","4.9312"
"167.json","67.5","23","7","16","16","7","41","10","31","33","10","3","5","0.16","0.45","0.69","0.85","0.93","4.9716"
"168.json","67.5","19","5","14","12","5","32","6","26","23","6","4","3","0.18","0.47","0.73","0.86","0.94","4.8662"
"169.json","67.5","22","6","16","14","6","39","8","31","28","8","3","4","0.16","0.45","0.7","0.84","0.93","4.9618"
"16.json","67.5","9","1","8","2","1","16","1","15","3","1","5","1","0.47","0.77","0.91","0.97","0.99","3.7986"
"170.json","67.5","21","6","15","14","6","36","8","28","28","8","4","4","0.16","0.44","0.69","0.85","0.93","4.98"
"171.json","67.5","23","7","16","16","7","41","10","31","33","10","3","5","0.16","0.45","0.69","0.85","0.93","4.96786768"
"172.json","67.5","24","8","16","20","8","42","10","32","40","10","3","4","0.13","0.39","0.63","0.8","0.9","5.2238"
"173.json","67.5","26","9","17","22","9","46","12","34","45","12","3","5","0.12","0.37","0.63","0.8","0.9","5.2386"
"174.json","67.5","26","9","17","22","9","46","12","34","45","12","3","5","0.12","0.37","0.63","0.8","0.9","5.2496"
"175.json","67.5","27","10","17","24","10","48","14","34","50","14","3","6","0.12","0.37","0.61","0.79","0.9","5.299"
"176.json","67.5","13","3","10","6","3","21","3","18","9","3","4","3","0.43","0.73","0.89","0.95","0.98","3.9356"
"177.json","67.5","19","5","14","11","5","33","6","27","20","6","3","4","0.22","0.53","0.75","0.89","0.95","4.6981370647039995"
"178.json","67.5","19","5","14","11","5","33","6","27","20","6","3","4","0.22","0.53","0.76","0.89","0.96","4.681130792103076"
"179.json","67.5","23","7","16","16","7","42","9","33","31","9","2","5","0.17","0.45","0.69","0.85","0.93","4.947"
"17.json","67.5","15","3","12","7","3","28","4","24","14","4","4","2","0.25","0.58","0.79","0.9","0.96","4.5552"
"180.json","67.5","21","6","15","14","6","35","7","28","26","7","3","4","0.19","0.47","0.72","0.87","0.94","4.871"
"181.json","67.5","23","7","16","17","7","39","9","30","33","9","3","5","0.14","0.4","0.65","0.82","0.92","5.1484"
"182.json","67.5","26","8","18","19","8","46","10","36","37","10","2","5","0.09","0.36","0.62","0.8","0.9","5.2988"
"183.json","67.5","27","9","18","22","9","48","12","36","44","12","2","6","0.1","0.34","0.6","0.79","0.89","5.36364476"
"184.json","67.5","21","6","15","14","6","35","7","28","26","7","3","4","0.19","0.49","0.72","0.85","0.94","4.867643080000001"
"185.json","67.5","26","8","18","19","8","46","10","36","37","10","2","5","0.09","0.34","0.61","0.79","0.9","5.325"
"186.json","67.5","23","7","16","17","7","39","9","30","33","9","3","5","0.13","0.4","0.65","0.83","0.92","5.1384"
"187.json","67.5","27","9","18","22","9","48","12","36","44","12","2","6","0.08","0.33","0.6","0.79","0.9","5.3762"
"188.json","67.5","26","9","17","22","9","45","11","34","43","11","2","5","0.12","0.37","0.62","0.8","0.9","5.2906"
"189.json","67.5","28","10","18","25","10","49","13","36","50","13","2","6","0.1","0.33","0.59","0.78","0.89","5.3888"
"18.json","67.5","15","3","12","7","3","28","4","24","14","4","4","2","0.25","0.57","0.78","0.9","0.95","4.572"
"190.json","67.5","28","10","18","25","10","49","13","36","50","13","2","6","0.09","0.34","0.6","0.79","0.89","5.381"
"191.json","67.5","29","11","18","28","11","51","15","36","57","15","2","7","0.09","0.32","0.58","0.77","0.89","5.4414"
"192.json","67.5","11","2","9","4","2","19","2","17","6","2","4","2","0.45","0.75","0.9","0.96","0.98","3.87"
"193.json","67.5","17","4","13","9","4","31","5","26","17","5","3","3","0.25","0.56","0.78","0.89","0.96","4.5988"
"194.json","67.5","17","4","13","9","4","31","5","26","17","5","3","3","0.25","0.56","0.78","0.9","0.95","4.6008"
"195.json","67.5","21","6","15","14","6","40","8","32","28","8","2","4","0.18","0.47","0.71","0.86","0.94","4.8698"
"196.json","67.5","17","4","13","9","4","31","5","26","17","5","3","3","0.25","0.57","0.78","0.9","0.96","4.5654"
"197.json","67.5","19","5","14","12","5","35","7","28","24","7","3","4","0.19","0.48","0.72","0.86","0.94","4.8612"
"198.json","67.5","22","6","16","14","6","42","8","34","28","8","2","4","0.14","0.44","0.68","0.84","0.93","5.0338"
"199.json","67.5","23","7","16","17","7","44","10","34","35","10","2","5","0.13","0.4","0.66","0.83","0.93","5.1052"
"19.json","67.5","19","5","14","12","5","37","7","30","25","7","3","3","0.2","0.5","0.72","0.87","0.94","4.8274"
"1.json","67.5","9","1","8","2","1","19","2","17","5","2","5","1","0.35","0.69","0.87","0.95","0.98","4.1654"
"200.json","67.5","17","4","13","9","4","31","5","26","17","5","3","3","0.25","0.56","0.78","0.9","0.96","4.587"
"201.json","67.5","22","6","16","14","6","42","8","34","28","8","2","4","0.14","0.42","0.68","0.84","0.93","5.0358"
"202.json","67.5","19","5","14","12","5","35","7","28","24","7","3","4","0.19","0.48","0.73","0.87","0.94","4.8516"
"203.json","67.5","23","7","16","17","7","44","10","34","35","10","2","5","0.14","0.4","0.66","0.82","0.92","5.127"
"204.json","67.5","21","6","15","14","6","40","8","32","28","8","2","4","0.18","0.48","0.72","0.87","0.94","4.8674"
"205.json","67.5","23","7","16","17","7","44","10","34","35","10","2","5","0.14","0.41","0.66","0.83","0.92","5.0882"
"206.json","67.5","23","7","16","17","7","44","10","34","35","10","2","5","0.14","0.42","0.67","0.83","0.92","5.0988"
"207.json","67.5","24","8","16","20","8","46","12","34","42","12","2","6","0.13","0.39","0.64","0.82","0.91","5.1976"
"208.json","67.5","13","3","10","6","3","21","3","18","9","3","4","3","0.43","0.73","0.88","0.95","0.98","3.9424"
"209.json","67.5","21","6","15","14","6","35","7","28","26","7","3","4","0.18","0.48","0.72","0.87","0.93","4.8692"
"20.json","67.5","12","2","10","4","2","23","3","20","8","3","4","2","0.44","0.74","0.89","0.96","0.98","3.8982"
"210.json","67.5","21","6","15","14","6","35","7","28","26","7","3","4","0.18","0.48","0.71","0.86","0.93","4.8772"
"211.json","67.5","26","9","17","22","9","45","11","34","43","11","2","5","0.13","0.4","0.64","0.81","0.92","5.1816"
"212.json","67.5","19","5","14","11","5","33","6","27","20","6","3","4","0.22","0.54","0.76","0.89","0.95","4.6672"
"213.json","67.5","23","7","16","17","7","39","9","30","33","9","3","5","0.14","0.4","0.66","0.82","0.92","5.1238"
