"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"214.json","67.5","26","8","18","19","8","46","10","36","37","10","2","5","0.1","0.35","0.61","0.8","0.91","5.2992"
"215.json","67.5","28","10","18","25","10","49","13","36","50","13","2","6","0.09","0.34","0.59","0.78","0.89","5.3968"
"216.json","67.5","19","5","14","11","5","33","6","27","20","6","3","4","0.23","0.55","0.76","0.89","0.95","4.6626"
"217.json","67.5","26","8","18","19","8","46","10","36","37","10","2","5","0.1","0.35","0.62","0.81","0.91","5.2774"
"218.json","67.5","23","7","16","17","7","39","9","30","33","9","3","5","0.13","0.4","0.67","0.83","0.92","5.1056"
"219.json","67.5","28","10","18","25","10","49","13","36","50","13","2","6","0.09","0.32","0.57","0.76","0.88","5.473"
"21.json","67.5","17","4","13","9","4","32","6","26","19","6","4","3","0.23","0.54","0.75","0.89","0.95","4.671"
"220.json","67.5","23","7","16","16","7","42","9","33","31","9","2","5","0.16","0.45","0.7","0.86","0.94","4.9382"
"221.json","67.5","27","9","18","22","9","48","12","36","44","12","2","6","0.09","0.34","0.59","0.79","0.9","5.3862"
"222.json","67.5","27","9","18","22","9","48","12","36","44","12","2","6","0.1","0.34","0.6","0.79","0.89","5.358"
"223.json","67.5","29","11","18","28","11","51","15","36","57","15","2","7","0.09","0.32","0.57","0.77","0.88","5.4692"
"224.json","67.5","13","3","10","6","3","21","3","18","9","3","4","3","0.43","0.72","0.88","0.95","0.98","3.9456"
"225.json","67.5","19","5","14","11","5","33","6","27","20","6","3","4","0.23","0.55","0.77","0.9","0.96","4.625"
"226.json","67.5","19","5","14","11","5","33","6","27","20","6","3","4","0.22","0.52","0.76","0.89","0.95","4.687"
"227.json","67.5","23","7","16","16","7","42","9","33","31","9","2","5","0.16","0.44","0.69","0.85","0.93","4.9806"
"228.json","67.5","21","6","15","14","6","35","7","28","26","7","3","4","0.18","0.47","0.71","0.85","0.93","4.916"
"229.json","67.5","23","7","16","17","7","39","9","30","33","9","3","5","0.14","0.41","0.66","0.83","0.92","5.1254"
"22.json","67.5","18","4","14","9","4","35","6","29","19","6","3","3","0.23","0.54","0.77","0.9","0.95","4.6426"
"230.json","67.5","26","8","18","19","8","46","10","36","37","10","2","5","0.09","0.36","0.63","0.81","0.91","5.2704"
"231.json","67.5","27","9","18","22","9","48","12","36","44","12","2","6","0.1","0.34","0.61","0.79","0.9","5.3358"
"232.json","67.5","21","6","15","14","6","35","7","28","26","7","3","4","0.18","0.46","0.71","0.85","0.93","4.92538584"
"233.json","67.5","26","8","18","19","8","46","10","36","37","10","2","5","0.1","0.35","0.62","0.8","0.91","5.2822"
"234.json","67.5","23","7","16","17","7","39","9","30","33","9","3","5","0.14","0.4","0.66","0.82","0.91","5.139"
"235.json","67.5","27","9","18","22","9","48","12","36","44","12","2","6","0.1","0.35","0.6","0.79","0.9","5.34147884"
"236.json","67.5","26","9","17","22","9","45","11","34","43","11","2","5","0.12","0.38","0.63","0.81","0.9","5.2234"
"237.json","67.5","28","10","18","25","10","49","13","36","50","13","2","6","0.1","0.33","0.58","0.78","0.89","5.4036"
"238.json","67.5","28","10","18","25","10","49","13","36","50","13","2","6","0.1","0.33","0.59","0.78","0.9","5.3822"
"239.json","67.5","29","11","18","28","11","51","15","36","57","15","2","7","0.09","0.31","0.57","0.76","0.88","5.4906"
"23.json","67.5","21","6","15","14","6","41","9","32","30","9","3","4","0.19","0.48","0.71","0.85","0.92","4.922"
"240.json","67.5","14","4","10","8","4","22","4","18","12","4","4","4","0.41","0.71","0.87","0.94","0.98","4.0138"
"241.json","67.5","22","7","15","16","7","36","8","28","29","8","3","5","0.17","0.46","0.7","0.85","0.93","4.9358"
"242.json","67.5","22","7","15","16","7","36","8","28","29","8","3","5","0.18","0.46","0.69","0.85","0.93","4.9418"
"243.json","67.5","27","10","17","24","10","46","12","34","46","12","2","6","0.13","0.39","0.64","0.81","0.92","5.1798"
"244.json","67.5","22","7","15","16","7","36","8","28","29","8","3","5","0.18","0.46","0.7","0.85","0.93","4.9326"
"245.json","67.5","24","8","16","20","8","40","10","30","38","10","3","6","0.14","0.4","0.64","0.81","0.91","5.1804"
"246.json","67.5","28","10","18","24","10","48","12","36","46","12","2","6","0.1","0.33","0.59","0.78","0.89","5.402"
"247.json","67.5","29","11","18","28","11","50","14","36","55","14","2","7","0.09","0.33","0.58","0.77","0.88","5.4462"
"248.json","67.5","22","7","15","16","7","36","8","28","29","8","3","5","0.18","0.47","0.7","0.86","0.93","4.919593573536"
"249.json","67.5","28","10","18","24","10","48","12","36","46","12","2","6","0.1","0.34","0.58","0.78","0.89","5.3926"
"24.json","67.5","12","2","10","4","2","23","3","20","8","3","4","2","0.45","0.74","0.9","0.96","0.99","3.8666"
"250.json","67.5","24","8","16","20","8","40","10","30","38","10","3","6","0.13","0.39","0.64","0.81","0.91","5.1866"
"251.json","67.5","29","11","18","28","11","50","14","36","55","14","2","7","0.09","0.3","0.56","0.75","0.87","5.5264"
"252.json","67.5","27","10","17","24","10","46","12","34","46","12","2","6","0.13","0.38","0.63","0.8","0.9","5.2414"
"253.json","67.5","29","11","18","28","11","50","14","36","55","14","2","7","0.1","0.32","0.57","0.76","0.88","5.456"
"254.json","67.5","29","11","18","28","11","50","14","36","55","14","2","7","0.1","0.32","0.56","0.75","0.87","5.5126"
"255.json","67.5","30","12","18","32","12","52","16","36","64","16","2","8","0.09","0.31","0.55","0.76","0.88","5.5338"
"25.json","67.5","18","4","14","9","4","35","6","29","19","6","3","3","0.22","0.54","0.77","0.89","0.95","4.6646"
"26.json","67.5","17","4","13","9","4","32","6","26","19","6","4","3","0.23","0.54","0.78","0.9","0.96","4.6238"
"27.json","67.5","21","6","15","14","6","41","9","32","30","9","3","4","0.17","0.46","0.71","0.86","0.94","4.908"
"28.json","67.5","14","3","11","6","3","28","5","23","13","5","3","3","0.42","0.72","0.88","0.95","0.98","3.9646"
"29.json","67.5","19","5","14","11","5","37","8","29","24","8","3","4","0.21","0.52","0.75","0.88","0.95","4.7304"
"2.json","67.5","9","1","8","2","1","19","2","17","5","2","5","1","0.35","0.69","0.87","0.95","0.98","4.174"
"30.json","67.5","19","5","14","11","5","37","8","29","24","8","3","4","0.21","0.54","0.76","0.89","0.95","4.6744"
"31.json","67.5","22","7","15","16","7","43","11","32","35","11","3","5","0.17","0.46","0.71","0.86","0.93","4.9172"
"32.json","67.5","9","1","8","2","1","16","1","15","3","1","5","1","0.46","0.76","0.91","0.97","0.99","3.8279076799999996"
"33.json","67.5","12","2","10","4","2","23","3","20","8","3","4","2","0.44","0.74","0.89","0.96","0.99","3.895576436136"
"34.json","67.5","12","2","10","4","2","23","3","20","8","3","4","2","0.45","0.75","0.9","0.96","0.99","3.8712"
"35.json","67.5","14","3","11","6","3","28","5","23","13","5","3","3","0.44","0.73","0.89","0.96","0.98","3.9102"
"36.json","67.5","15","3","12","7","3","28","4","24","14","4","4","2","0.26","0.58","0.79","0.9","0.96","4.5488"
"37.json","67.5","17","4","13","9","4","32","6","26","19","6","4","3","0.24","0.56","0.77","0.89","0.95","4.6276"
"38.json","67.5","18","4","14","9","4","35","6","29","19","6","3","3","0.22","0.53","0.76","0.89","0.95","4.6922"
"39.json","67.5","19","5","14","11","5","37","8","29","24","8","3","4","0.23","0.54","0.76","0.89","0.95","4.679"
"3.json","67.5","11","2","9","4","2","24","4","20","10","4","4","2","0.26","0.61","0.82","0.92","0.97","4.435"
"40.json","67.5","15","3","12","7","3","28","4","24","14","4","4","2","0.24","0.56","0.78","0.9","0.96","4.5828"
"41.json","67.5","18","4","14","9","4","35","6","29","19","6","3","3","0.22","0.53","0.77","0.89","0.96","4.6728"
"42.json","67.5","17","4","13","9","4","32","6","26","19","6","4","3","0.24","0.56","0.78","0.9","0.96","4.5988"
"43.json","67.5","19","5","14","11","5","37","8","29","24","8","3","4","0.23","0.54","0.75","0.89","0.95","4.6746"
"44.json","67.5","19","5","14","12","5","37","7","30","25","7","3","3","0.19","0.48","0.72","0.86","0.94","4.8633279344556195"
"45.json","67.5","21","6","15","14","6","41","9","32","30","9","3","4","0.18","0.48","0.71","0.87","0.94","4.8608"
"46.json","67.5","21","6","15","14","6","41","9","32","30","9","3","4","0.18","0.48","0.72","0.86","0.94","4.8516"
"47.json","67.5","22","7","15","16","7","43","11","32","35","11","3","5","0.18","0.47","0.71","0.85","0.93","4.9178"
"48.json","67.5","11","2","9","4","2","19","2","17","6","2","4","2","0.44","0.74","0.9","0.96","0.98","3.8955110399999997"
"49.json","67.5","17","4","13","9","4","31","5","26","17","5","3","3","0.24","0.57","0.78","0.9","0.96","4.5872"
"4.json","67.5","9","1","8","2","1","19","2","17","5","2","5","1","0.48","0.77","0.91","0.97","0.99","3.7984"
"50.json","67.5","17","4","13","9","4","31","5","26","17","5","3","3","0.26","0.56","0.78","0.9","0.96","4.5686"
"51.json","67.5","21","6","15","14","6","40","8","32","28","8","2","4","0.18","0.47","0.71","0.86","0.94","4.8916"
"52.json","67.5","17","4","13","9","4","31","5","26","17","5","3","3","0.26","0.58","0.79","0.91","0.96","4.5258"
"53.json","67.5","19","5","14","12","5","35","7","28","24","7","3","4","0.19","0.49","0.73","0.87","0.94","4.8108"
"54.json","67.5","22","6","16","14","6","42","8","34","28","8","2","4","0.13","0.42","0.68","0.84","0.92","5.0568"
"55.json","67.5","23","7","16","17","7","44","10","34","35","10","2","5","0.14","0.4","0.65","0.82","0.91","5.15"
"56.json","67.5","17","4","13","9","4","31","5","26","17","5","3","3","0.24","0.56","0.78","0.89","0.95","4.6062"
"57.json","67.5","22","6","16","14","6","42","8","34","28","8","2","4","0.14","0.42","0.68","0.84","0.93","5.0332"
"58.json","67.5","19","5","14","12","5","35","7","28","24","7","3","4","0.19","0.49","0.72","0.86","0.94","4.8448"
"59.json","67.5","23","7","16","17","7","44","10","34","35","10","2","5","0.14","0.41","0.66","0.83","0.92","5.1052"
"5.json","67.5","11","2","9","4","2","23","4","19","10","4","5","2","0.32","0.65","0.85","0.94","0.98","4.2716"
"60.json","67.5","21","6","15","14","6","40","8","32","28","8","2","4","0.18","0.48","0.71","0.86","0.94","4.873983918714708"
"61.json","67.5","23","7","16","17","7","44","10","34","35","10","2","5","0.14","0.41","0.66","0.84","0.92","5.0824"
"62.json","67.5","23","7","16","17","7","44","10","34","35","10","2","5","0.14","0.41","0.66","0.83","0.91","5.123"
"63.json","67.5","24","8","16","20","8","46","12","34","42","12","2","6","0.13","0.39","0.64","0.81","0.91","5.179"
"64.json","67.5","9","1","8","2","1","16","1","15","3","1","5","1","0.46","0.77","0.92","0.97","0.99","3.801"
"65.json","67.5","15","3","12","7","3","28","4","24","14","4","4","2","0.24","0.56","0.78","0.89","0.96","4.5922"
"66.json","67.5","15","3","12","7","3","28","4","24","14","4","4","2","0.25","0.57","0.78","0.89","0.95","4.575"
"67.json","67.5","19","5","14","12","5","37","7","30","25","7","3","3","0.19","0.49","0.73","0.87","0.94","4.8264"
"68.json","67.5","12","2","10","4","2","23","3","20","8","3","4","2","0.44","0.73","0.89","0.96","0.98","3.9184"
"69.json","67.5","17","4","13","9","4","32","6","26","19","6","4","3","0.24","0.56","0.77","0.89","0.96","4.6064"
"6.json","67.5","12","2","10","4","2","26","4","22","10","4","4","2","0.32","0.64","0.85","0.94","0.98","4.2916"
"70.json","67.5","18","4","14","9","4","35","6","29","19","6","3","3","0.22","0.52","0.75","0.88","0.95","4.7166"
"71.json","67.5","21","6","15","14","6","41","9","32","30","9","3","4","0.19","0.46","0.7","0.86","0.94","4.9036"
"72.json","67.5","12","2","10","4","2","23","3","20","8","3","4","2","0.44","0.74","0.89","0.96","0.99","3.89075968"
"73.json","67.5","18","4","14","9","4","35","6","29","19","6","3","3","0.22","0.54","0.76","0.89","0.95","4.676779102208"
"74.json","67.5","17","4","13","9","4","32","6","26","19","6","4","3","0.23","0.55","0.78","0.9","0.96","4.617"
"75.json","67.5","21","6","15","14","6","41","9","32","30","9","3","4","0.18","0.47","0.7","0.85","0.93","4.9158"
"76.json","67.5","14","3","11","6","3","28","5","23","13","5","3","3","0.44","0.73","0.88","0.95","0.99","3.9168"
"77.json","67.5","19","5","14","11","5","37","8","29","24","8","3","4","0.22","0.53","0.76","0.89","0.95","4.6842"
"78.json","67.5","19","5","14","11","5","37","8","29","24","8","3","4","0.22","0.53","0.76","0.89","0.95","4.6978"
"79.json","67.5","22","7","15","16","7","43","11","32","35","11","3","5","0.18","0.47","0.71","0.86","0.93","4.9128"
"7.json","67.5","13","3","10","6","3","28","6","22","15","6","4","3","0.26","0.59","0.81","0.92","0.97","4.476"
"80.json","67.5","11","2","9","4","2","18","2","16","6","2","5","2","0.44","0.75","0.9","0.96","0.98","3.8722"
"81.json","67.5","19","5","14","12","5","32","6","26","23","6","4","3","0.17","0.47","0.72","0.86","0.94","4.8888"
"82.json","67.5","19","5","14","12","5","32","6","26","23","6","4","3","0.18","0.48","0.72","0.86","0.93","4.87238072"
"83.json","67.5","24","8","16","20","8","42","10","32","40","10","3","4","0.14","0.4","0.64","0.82","0.91","5.1708"
"84.json","67.5","14","3","11","6","3","25","4","21","11","4","4","3","0.42","0.72","0.88","0.96","0.98","3.9552"
"85.json","67.5","21","6","15","14","6","36","8","28","28","8","4","4","0.16","0.45","0.69","0.84","0.93","4.9798"
"86.json","67.5","22","6","16","14","6","39","8","31","28","8","3","4","0.16","0.44","0.69","0.85","0.93","4.9864"
"87.json","67.5","26","9","17","22","9","46","12","34","45","12","3","5","0.12","0.38","0.64","0.82","0.91","5.2056"
"88.json","67.5","14","3","11","6","3","25","4","21","11","4","4","3","0.44","0.72","0.88","0.96","0.98","3.9322"
"89.json","67.5","22","6","16","14","6","39","8","31","28","8","3","4","0.16","0.46","0.7","0.85","0.93","4.9534"
"8.json","67.5","9","1","8","2","1","19","2","17","5","2","5","1","0.47","0.76","0.91","0.97","0.99","3.805"
"90.json","67.5","21","6","15","14","6","36","8","28","28","8","4","4","0.17","0.46","0.7","0.85","0.93","4.9438"
"91.json","67.5","26","9","17","22","9","46","12","34","45","12","3","5","0.12","0.38","0.63","0.8","0.9","5.2436"
"92.json","67.5","16","4","12","8","4","30","6","24","16","6","3","4","0.4","0.69","0.86","0.94","0.98","4.051"
"93.json","67.5","23","7","16","16","7","41","10","31","33","10","3","5","0.15","0.44","0.69","0.84","0.93","5.009774796783743"
"94.json","67.5","23","7","16","16","7","41","10","31","33","10","3","5","0.16","0.44","0.68","0.85","0.93","5.00416528"
"95.json","67.5","27","10","17","24","10","48","14","34","50","14","3","6","0.12","0.37","0.62","0.8","0.9","5.252"
"96.json","67.5","12","2","10","4","2","20","2","18","6","2","4","2","0.44","0.75","0.89","0.96","0.99","3.8904"
"97.json","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.23","0.53","0.76","0.89","0.95","4.671"
"98.json","67.5","18","4","14","9","4","32","5","27","17","5","3","3","0.23","0.55","0.77","0.89","0.95","4.6482"
"99.json","67.5","22","6","16","14","6","41","8","33","28","8","2","4","0.15","0.45","0.7","0.85","0.93","4.9652"
"9.json","67.5","12","2","10","4","2","26","4","22","10","4","4","2","0.32","0.66","0.85","0.94","0.98","4.2682"
"base.json","67.5","6","0","6","0","0","12","0","12","0","0","6","0","0.5","0.8","0.92","0.97","0.99","3.7246"
