"name","difficulty","complexity","blocking","delay","centrality","reachability","term_complexity","term_blocking","term_delay","term_centrality","term_reachability","free","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"214.json","70.0","26","8","18","19","8","46","10","36","37","10","2","5","0.11","0.41","0.67","0.84","0.93","5.072"
"215.json","70.0","28","10","18","25","10","49","13","36","50","13","2","6","0.12","0.39","0.65","0.82","0.91","5.1776"
"216.json","70.0","19","5","14","11","5","33","6","27","20","6","3","4","0.27","0.6","0.82","0.93","0.97","4.4358"
"217.json","70.0","26","8","18","19","8","46","10","36","37","10","2","5","0.12","0.4","0.68","0.84","0.93","5.0926"
"218.json","70.0","23","7","16","17","7","39","9","30","33","9","3","5","0.17","0.47","0.71","0.87","0.94","4.883"
"219.json","70.0","28","10","18","25","10","49","13","36","50","13","2","6","0.12","0.39","0.65","0.83","0.92","5.1412"
"21.json","70.0","17","4","13","9","4","32","6","26","19","6","4","3","0.27","0.6","0.82","0.92","0.97","4.4434"
"220.json","70.0","23","7","16","16","7","42","9","33","31","9","2","5","0.18","0.49","0.74","0.87","0.95","4.799"
"221.json","70.0","27","9","18","22","9","48","12","36","44","12","2","6","0.11","0.39","0.66","0.83","0.93","5.12682164"
"222.json","70.0","27","9","18","22","9","48","12","36","44","12","2","6","0.12","0.39","0.66","0.84","0.93","5.108"
"223.json","70.0","29","11","18","28","11","51","15","36","57","15","2","7","0.12","0.36","0.62","0.82","0.91","5.2358"
"224.json","70.0","13","3","10","6","3","21","3","18","9","3","4","3","0.5","0.79","0.92","0.97","0.99","3.7207714800000002"
"225.json","70.0","19","5","14","11","5","33","6","27","20","6","3","4","0.27","0.59","0.8","0.92","0.97","4.4688"
"226.json","70.0","19","5","14","11","5","33","6","27","20","6","3","4","0.27","0.6","0.81","0.92","0.97","4.4562"
"227.json","70.0","23","7","16","16","7","42","9","33","31","9","2","5","0.19","0.5","0.74","0.89","0.95","4.7591497164879994"
"228.json","70.0","21","6","15","14","6","35","7","28","26","7","3","4","0.22","0.53","0.76","0.89","0.96","4.68033556"
"229.json","70.0","23","7","16","17","7","39","9","30","33","9","3","5","0.16","0.46","0.72","0.87","0.94","4.8788"
"22.json","70.0","18","4","14","9","4","35","6","29","19","6","3","3","0.26","0.59","0.81","0.92","0.97","4.464"
"230.json","70.0","26","8","18","19","8","46","10","36","37","10","2","5","0.12","0.4","0.68","0.85","0.94","5.0498"
"231.json","70.0","27","9","18","22","9","48","12","36","44","12","2","6","0.12","0.4","0.67","0.83","0.92","5.1088"
"232.json","70.0","21","6","15","14","6","35","7","28","26","7","3","4","0.2","0.53","0.77","0.9","0.96","4.6668"
"233.json","70.0","26","8","18","19","8","46","10","36","37","10","2","5","0.12","0.4","0.68","0.85","0.94","5.0486"
"234.json","70.0","23","7","16","17","7","39","9","30","33","9","3","5","0.17","0.47","0.72","0.87","0.94","4.879"
"235.json","70.0","27","9","18","22","9","48","12","36","44","12","2","6","0.12","0.4","0.66","0.83","0.93","5.098"
"236.json","70.0","26","9","17","22","9","45","11","34","43","11","2","5","0.16","0.45","0.71","0.86","0.94","4.9238"
"237.json","70.0","28","10","18","25","10","49","13","36","50","13","2","6","0.11","0.38","0.64","0.81","0.92","5.1868"
"238.json","70.0","28","10","18","25","10","49","13","36","50","13","2","6","0.12","0.38","0.65","0.82","0.92","5.157226720000001"
"239.json","70.0","29","11","18","28","11","51","15","36","57","15","2","7","0.12","0.37","0.63","0.81","0.92","5.224039960000001"
"23.json","70.0","21","6","15","14","6","41","9","32","30","9","3","4","0.21","0.54","0.77","0.89","0.96","4.671336067112"
"240.json","70.0","14","4","10","8","4","22","4","18","12","4","4","4","0.5","0.77","0.91","0.96","0.99","3.7722"
"241.json","70.0","22","7","15","16","7","36","8","28","29","8","3","5","0.22","0.53","0.75","0.89","0.95","4.6846"
"242.json","70.0","22","7","15","16","7","36","8","28","29","8","3","5","0.22","0.53","0.74","0.89","0.96","4.6968"
"243.json","70.0","27","10","17","24","10","46","12","34","46","12","2","6","0.15","0.43","0.68","0.84","0.93","5.0328"
"244.json","70.0","22","7","15","16","7","36","8","28","29","8","3","5","0.22","0.52","0.75","0.89","0.96","4.693538466845408"
"245.json","70.0","24","8","16","20","8","40","10","30","38","10","3","6","0.16","0.45","0.7","0.86","0.93","4.9402"
"246.json","70.0","28","10","18","24","10","48","12","36","46","12","2","6","0.12","0.38","0.64","0.82","0.92","5.173"
"247.json","70.0","29","11","18","28","11","50","14","36","55","14","2","7","0.11","0.36","0.63","0.82","0.91","5.2332"
"248.json","70.0","22","7","15","16","7","36","8","28","29","8","3","5","0.22","0.52","0.75","0.89","0.95","4.699"
"249.json","70.0","28","10","18","24","10","48","12","36","46","12","2","6","0.12","0.38","0.65","0.82","0.92","5.155"
"24.json","70.0","12","2","10","4","2","23","3","20","8","3","4","2","0.51","0.8","0.92","0.97","0.99","3.7054"
"250.json","70.0","24","8","16","20","8","40","10","30","38","10","3","6","0.16","0.45","0.7","0.84","0.93","4.9656"
"251.json","70.0","29","11","18","28","11","50","14","36","55","14","2","7","0.13","0.37","0.62","0.8","0.91","5.241"
"252.json","70.0","27","10","17","24","10","46","12","34","46","12","2","6","0.15","0.42","0.68","0.84","0.93","5.0434"
"253.json","70.0","29","11","18","28","11","50","14","36","55","14","2","7","0.12","0.36","0.62","0.81","0.91","5.2486"
"254.json","70.0","29","11","18","28","11","50","14","36","55","14","2","7","0.11","0.35","0.63","0.81","0.91","5.2562"
"255.json","70.0","30","12","18","32","12","52","16","36","64","16","2","8","0.12","0.36","0.61","0.8","0.91","5.2702"
"25.json","70.0","18","4","14","9","4","35","6","29","19","6","3","3","0.26","0.6","0.81","0.92","0.97","4.45903208"
"26.json","70.0","17","4","13","9","4","32","6","26","19","6","4","3","0.26","0.6","0.81","0.92","0.97","4.4786"
"27.json","70.0","21","6","15","14","6","41","9","32","30","9","3","4","0.21","0.52","0.75","0.89","0.95","4.7102"
"28.json","70.0","14","3","11","6","3","28","5","23","13","5","3","3","0.49","0.76","0.91","0.97","0.99","3.771"
"29.json","70.0","19","5","14","11","5","37","8","29","24","8","3","4","0.26","0.58","0.8","0.91","0.97","4.504"
"2.json","70.0","9","1","8","2","1","19","2","17","5","2","5","1","0.38","0.72","0.89","0.96","0.99","4.0676"
"30.json","70.0","19","5","14","11","5","37","8","29","24","8","3","4","0.27","0.6","0.81","0.91","0.97","4.4572"
"31.json","70.0","22","7","15","16","7","43","11","32","35","11","3","5","0.22","0.51","0.75","0.89","0.95","4.7146"
"32.json","70.0","9","1","8","2","1","16","1","15","3","1","5","1","0.53","0.81","0.93","0.97","0.99","3.6636"
"33.json","70.0","12","2","10","4","2","23","3","20","8","3","4","2","0.5","0.79","0.92","0.97","0.99","3.7248"
"34.json","70.0","12","2","10","4","2","23","3","20","8","3","4","2","0.51","0.8","0.93","0.98","0.99","3.673145429208"
"35.json","70.0","14","3","11","6","3","28","5","23","13","5","3","3","0.49","0.77","0.91","0.97","0.99","3.7581441542959997"
"36.json","70.0","15","3","12","7","3","28","4","24","14","4","4","2","0.28","0.62","0.83","0.92","0.97","4.3928"
"37.json","70.0","17","4","13","9","4","32","6","26","19","6","4","3","0.26","0.61","0.81","0.92","0.97","4.4496"
"38.json","70.0","18","4","14","9","4","35","6","29","19","6","3","3","0.26","0.59","0.8","0.92","0.97","4.4762"
"39.json","70.0","19","5","14","11","5","37","8","29","24","8","3","4","0.26","0.58","0.81","0.91","0.96","4.498"
"3.json","70.0","11","2","9","4","2","24","4","20","10","4","4","2","0.3","0.65","0.85","0.95","0.98","4.2858"
"40.json","70.0","15","3","12","7","3","28","4","24","14","4","4","2","0.29","0.62","0.83","0.93","0.97","4.3834"
"41.json","70.0","18","4","14","9","4","35","6","29","19","6","3","3","0.27","0.6","0.82","0.92","0.97","4.4312"
"42.json","70.0","17","4","13","9","4","32","6","26","19","6","4","3","0.28","0.61","0.82","0.92","0.97","4.4282"
"43.json","70.0","19","5","14","11","5","37","8","29","24","8","3","4","0.25","0.58","0.81","0.91","0.96","4.5126"
"44.json","70.0","19","5","14","12","5","37","7","30","25","7","3","3","0.23","0.53","0.76","0.89","0.95","4.6662"
"45.json","70.0","21","6","15","14","6","41","9","32","30","9","3","4","0.22","0.53","0.76","0.9","0.95","4.666"
"46.json","70.0","21","6","15","14","6","41","9","32","30","9","3","4","0.21","0.52","0.76","0.89","0.95","4.69957888"
"47.json","70.0","22","7","15","16","7","43","11","32","35","11","3","5","0.2","0.51","0.75","0.88","0.95","4.7304"
"48.json","70.0","11","2","9","4","2","19","2","17","6","2","4","2","0.5","0.79","0.92","0.97","0.99","3.7166"
"49.json","70.0","17","4","13","9","4","31","5","26","17","5","3","3","0.3","0.62","0.82","0.93","0.97","4.385"
"4.json","70.0","9","1","8","2","1","19","2","17","5","2","5","1","0.54","0.82","0.94","0.98","0.99","3.6126"
"50.json","70.0","17","4","13","9","4","31","5","26","17","5","3","3","0.29","0.62","0.82","0.92","0.97","4.3958"
"51.json","70.0","21","6","15","14","6","40","8","32","28","8","2","4","0.2","0.53","0.76","0.89","0.95","4.699139915776"
"52.json","70.0","17","4","13","9","4","31","5","26","17","5","3","3","0.29","0.61","0.82","0.92","0.97","4.4166"
"53.json","70.0","19","5","14","12","5","35","7","28","24","7","3","4","0.23","0.54","0.77","0.89","0.95","4.6354"
"54.json","70.0","22","6","16","14","6","42","8","34","28","8","2","4","0.16","0.47","0.73","0.88","0.95","4.842"
"55.json","70.0","23","7","16","17","7","44","10","34","35","10","2","5","0.16","0.45","0.71","0.87","0.94","4.9068"
"56.json","70.0","17","4","13","9","4","31","5","26","17","5","3","3","0.3","0.61","0.82","0.92","0.97","4.3986"
"57.json","70.0","22","6","16","14","6","42","8","34","28","8","2","4","0.16","0.48","0.74","0.88","0.95","4.8354"
"58.json","70.0","19","5","14","12","5","35","7","28","24","7","3","4","0.24","0.54","0.77","0.9","0.96","4.6316"
"59.json","70.0","23","7","16","17","7","44","10","34","35","10","2","5","0.18","0.46","0.72","0.87","0.94","4.8788"
"5.json","70.0","11","2","9","4","2","23","4","19","10","4","5","2","0.36","0.71","0.88","0.95","0.98","4.1334"
"60.json","70.0","21","6","15","14","6","40","8","32","28","8","2","4","0.21","0.52","0.74","0.89","0.95","4.7146"
"61.json","70.0","23","7","16","17","7","44","10","34","35","10","2","5","0.17","0.47","0.72","0.87","0.94","4.8784"
"62.json","70.0","23","7","16","17","7","44","10","34","35","10","2","5","0.16","0.45","0.71","0.86","0.94","4.9206"
"63.json","70.0","24","8","16","20","8","46","12","34","42","12","2","6","0.17","0.45","0.7","0.86","0.94","4.9386"
"64.json","70.0","9","1","8","2","1","16","1","15","3","1","5","1","0.53","0.81","0.93","0.98","0.99","3.6415562124160004"
"65.json","70.0","15","3","12","7","3","28","4","24","14","4","4","2","0.28","0.61","0.82","0.92","0.97","4.4184"
"66.json","70.0","15","3","12","7","3","28","4","24","14","4","4","2","0.29","0.62","0.82","0.92","0.97","4.3998"
"67.json","70.0","19","5","14","12","5","37","7","30","25","7","3","3","0.23","0.54","0.77","0.9","0.96","4.6488"
"68.json","70.0","12","2","10","4","2","23","3","20","8","3","4","2","0.51","0.8","0.93","0.98","0.99","3.689"
"69.json","70.0","17","4","13","9","4","32","6","26","19","6","4","3","0.26","0.59","0.81","0.92","0.97","4.479476679999999"
"6.json","70.0","12","2","10","4","2","26","4","22","10","4","4","2","0.35","0.69","0.88","0.95","0.98","4.1551348"
"70.json","70.0","18","4","14","9","4","35","6","29","19","6","3","3","0.26","0.59","0.81","0.92","0.97","4.4726"
"71.json","70.0","21","6","15","14","6","41","9","32","30","9","3","4","0.22","0.54","0.77","0.9","0.96","4.6476"
"72.json","70.0","12","2","10","4","2","23","3","20","8","3","4","2","0.52","0.8","0.93","0.97","0.99","3.6704"
"73.json","70.0","18","4","14","9","4","35","6","29","19","6","3","3","0.26","0.61","0.8","0.91","0.97","4.4664"
"74.json","70.0","17","4","13","9","4","32","6","26","19","6","4","3","0.27","0.6","0.82","0.93","0.97","4.437495895336"
"75.json","70.0","21","6","15","14","6","41","9","32","30","9","3","4","0.22","0.53","0.76","0.89","0.96","4.6722"
"76.json","70.0","14","3","11","6","3","28","5","23","13","5","3","3","0.49","0.78","0.91","0.97","0.99","3.7432"
"77.json","70.0","19","5","14","11","5","37","8","29","24","8","3","4","0.26","0.59","0.81","0.92","0.97","4.4762"
"78.json","70.0","19","5","14","11","5","37","8","29","24","8","3","4","0.27","0.59","0.81","0.92","0.97","4.4704"
"79.json","70.0","22","7","15","16","7","43","11","32","35","11","3","5","0.21","0.52","0.76","0.89","0.95","4.6942"
"7.json","70.0","13","3","10","6","3","28","6","22","15","6","4","3","0.29","0.63","0.85","0.94","0.98","4.332928311242483"
"80.json","70.0","11","2","9","4","2","18","2","16","6","2","5","2","0.51","0.79","0.92","0.97","0.99","3.71343102696"
"81.json","70.0","19","5","14","12","5","32","6","26","23","6","4","3","0.21","0.53","0.77","0.9","0.96","4.6606"
"82.json","70.0","19","5","14","12","5","32","6","26","23","6","4","3","0.21","0.52","0.76","0.9","0.95","4.685"
"83.json","70.0","24","8","16","20","8","42","10","32","40","10","3","4","0.16","0.45","0.7","0.86","0.94","4.9412"
"84.json","70.0","14","3","11","6","3","25","4","21","11","4","4","3","0.47","0.77","0.91","0.97","0.99","3.7742"
"85.json","70.0","21","6","15","14","6","36","8","28","28","8","4","4","0.19","0.52","0.75","0.88","0.96","4.7224"
"86.json","70.0","22","6","16","14","6","39","8","31","28","8","3","4","0.19","0.5","0.75","0.89","0.95","4.755"
"87.json","70.0","26","9","17","22","9","46","12","34","45","12","3","5","0.16","0.43","0.68","0.84","0.92","5.0196"
"88.json","70.0","14","3","11","6","3","25","4","21","11","4","4","3","0.48","0.77","0.91","0.97","0.99","3.7672"
"89.json","70.0","22","6","16","14","6","39","8","31","28","8","3","4","0.19","0.5","0.75","0.88","0.95","4.7658"
"8.json","70.0","9","1","8","2","1","19","2","17","5","2","5","1","0.52","0.81","0.93","0.98","0.99","3.6606"
"90.json","70.0","21","6","15","14","6","36","8","28","28","8","4","4","0.2","0.52","0.76","0.9","0.96","4.6826"
"91.json","70.0","26","9","17","22","9","46","12","34","45","12","3","5","0.16","0.44","0.7","0.85","0.94","4.963796159999999"
"92.json","70.0","16","4","12","8","4","30","6","24","16","6","3","4","0.47","0.75","0.9","0.96","0.99","3.8252"
"93.json","70.0","23","7","16","16","7","41","10","31","33","10","3","5","0.19","0.5","0.75","0.89","0.95","4.7538"
"94.json","70.0","23","7","16","16","7","41","10","31","33","10","3","5","0.18","0.49","0.73","0.88","0.95","4.8018"
"95.json","70.0","27","10","17","24","10","48","14","34","50","14","3","6","0.15","0.42","0.68","0.85","0.93","5.0192"
"96.json","70.0","12","2","10","4","2","20","2","18","6","2","4","2","0.5","0.79","0.92","0.97","0.99","3.7000665856622486"
"97.json","70.0","18","4","14","9","4","32","5","27","17","5","3","3","0.26","0.6","0.81","0.92","0.97","4.458"
"98.json","70.0","18","4","14","9","4","32","5","27","17","5","3","3","0.27","0.6","0.82","0.93","0.97","4.4398"
"99.json","70.0","22","6","16","14","6","41","8","33","28","8","2","4","0.19","0.5","0.74","0.88","0.95","4.7728"
"9.json","70.0","12","2","10","4","2","26","4","22","10","4","4","2","0.33","0.69","0.88","0.96","0.98","4.1642"
"base.json","70.0","6","0","6","0","0","12","0","12","0","0","6","0","0.56","0.83","0.95","0.99","1.0","3.5618"
